DEPTH      GR         CAL        RES90      RES10      nmrFF      nmrPerm    nmrPhie    nmrPhiT    
5365.2320  8.5050     12.8142    628.2453   498.5163   0.0517     1.2459     0.0842     0.0871     
5365.3844  7.6136     12.8143    738.8732   493.0863   0.0481     0.8688     0.0886     0.0889     
5365.5368  7.1955     12.7752    699.8301   436.3042   0.0510     1.1215     0.0984     0.1007     
5365.6893  8.1699     12.7752    560.7540   385.8508   0.0617     2.4830     0.1108     0.1171     
5365.8417  11.0261    12.7674    422.5037   341.8231   0.0742     5.2539     0.1202     0.1260     
5365.9941  13.8542    12.7048    372.8657   329.8136   0.0800     7.5944     0.1227     0.1273     
5366.1465  15.1326    12.6404    321.0072   314.0902   0.0823     9.0486     0.1217     0.1258     
5366.2989  15.0666    12.6189    298.1453   315.5415   0.0749     6.1340     0.1113     0.1178     
5366.4513  14.6206    12.5564    296.5992   294.0599   0.0627     2.6070     0.0971     0.1101     
5366.6037  17.4204    12.5115    335.6881   318.1272   0.0574     1.7454     0.0913     0.1082     
5366.7561  23.0934    12.4763    396.1758   340.8564   0.0577     1.7834     0.0915     0.1085     
5366.9085  25.3633    12.4158    471.8523   378.0563   0.0608     2.2886     0.0944     0.1114     
5367.0609  25.5337    12.3844    577.0976   447.9356   0.0715     4.8293     0.1044     0.1201     
5367.2133  20.3301    12.2673    642.7365   646.7518   0.0839     9.8410     0.1149     0.1275     
5367.3657  17.6558    12.2594    622.0986   707.2172   0.0855     11.0346    0.1138     0.1274     
5367.5181  15.9957    12.2419    511.2337   530.7399   0.0802     8.2015     0.1081     0.1224     
5367.6705  16.0382    12.2361    420.5820   340.1932   0.0731     5.4206     0.1014     0.1155     
5367.8229  19.3173    12.2361    283.0470   233.0064   0.0641     2.9151     0.0946     0.1080     
5367.9753  19.6028    12.2361    201.6511   177.3976   0.0646     3.0245     0.0968     0.1113     
5368.1277  19.5020    12.2283    163.7724   154.8811   0.0749     6.2388     0.1066     0.1184     
5368.2801  17.6823    12.2439    174.3117   175.1514   0.0893     17.0088    0.1192     0.1261     
5368.4325  19.0390    12.2438    234.6058   232.7631   0.1127     95.9872    0.1395     0.1420     
5368.5849  21.8731    12.2360    347.9642   322.5753   0.1489     408.1111   0.1709     0.1709     
5368.7373  26.2856    12.2204    407.6180   366.4845   0.1584     627.9171   0.1790     0.1790     
5368.8897  28.8579    12.2282    301.9666   285.6688   0.1412     295.6981   0.1635     0.1636     
5369.0421  31.0836    12.2127    273.0023   234.1889   0.1238     130.3882   0.1473     0.1479     
5369.1945  28.2293    12.2127    301.4396   222.4283   0.1119     67.7252    0.1355     0.1377     
5369.3469  24.4608    12.2282    422.4605   300.3674   0.1172     89.8076    0.1374     0.1437     
5369.4993  19.3159    12.2283    696.6954   462.8480   0.1338     183.6541   0.1489     0.1588     
5369.6517  15.4103    12.2204    982.5286   612.1944   0.1387     211.0839   0.1528     0.1646     
5369.8041  13.2409    12.2126    995.7222   523.1286   0.1399     196.5239   0.1555     0.1681     
5369.9565  13.0733    12.2048    1077.5830  478.9782   0.1455     218.4195   0.1622     0.1762     
5370.1089  15.2562    12.2126    1202.7649  730.1812   0.1643     389.4979   0.1820     0.1978     
5370.2613  15.4106    12.2361    1494.8961  844.2208   0.1908     845.0495   0.2113     0.2244     
5370.4137  14.4449    12.2517    1784.4019  1024.6339  0.2038     1378.5938  0.2267     0.2339     
5370.5661  10.8709    12.2439    1950.0000  1734.7067  0.2040     1595.3041  0.2275     0.2314     
5370.7185  9.0998     12.2516    1533.8952  1366.1158  0.2016     1975.5598  0.2236     0.2247     
5370.8709  7.9261     12.2440    1809.1382  1411.6395  0.1927     2529.4258  0.2096     0.2096     
5371.0233  8.1952     12.2654    1949.6968  1464.1035  0.1813     2180.3889  0.1964     0.1965     
5371.1757  7.6287     12.2750    1500.8793  1454.5428  0.1714     1242.5927  0.1881     0.1891     
5371.3281  7.2450     12.2595    1175.7042  1442.7519  0.1647     705.8817   0.1829     0.1866     
5371.4805  7.0850     12.2750    959.0741   1415.7695  0.1564     410.2565   0.1759     0.1824     
5371.6329  8.0164     12.2713    730.9571   1324.9644  0.1455     240.3346   0.1658     0.1740     
5371.7853  8.4369     12.2829    658.2164   1452.8727  0.1378     202.7175   0.1592     0.1638     
5371.9377  8.0559     12.3143    649.5281   1640.0981  0.1316     180.2132   0.1548     0.1553     
5372.0901  8.2175     12.3357    593.9848   1653.8322  0.1275     142.2108   0.1519     0.1524     
5372.2425  8.1396     12.3610    520.3349   1127.8373  0.1223     102.2112   0.1492     0.1498     
5372.3950  8.1428     12.3690    405.4519   651.7976   0.1166     64.4851    0.1479     0.1489     
5372.5474  7.6574     12.4001    301.0663   301.2165   0.1156     57.9601    0.1489     0.1496     
5372.6998  7.4356     12.3923    488.6265   448.0379   0.1141     54.9724    0.1469     0.1478     
5372.8522  7.8974     12.3846    337.5469   589.0295   0.1068     38.5175    0.1390     0.1416     
5373.0046  7.3594     12.3845    631.3534   835.1861   0.0949     21.8981    0.1257     0.1310     
5373.1570  9.6492     12.3688    363.3211   345.6794   0.0747     6.5932     0.1022     0.1120     
5373.3094  12.9565    12.3241    232.5915   183.8262   0.0633     2.9672     0.0876     0.1001     
5373.4618  20.1341    12.2908    197.2055   136.3684   0.0644     3.2822     0.0872     0.1005     
5373.6142  21.5887    12.2653    207.5426   145.3748   0.0704     5.0139     0.0935     0.1062     
5373.7666  19.9724    12.2303    163.8597   160.4137   0.0786     8.6975     0.1040     0.1141     
5373.9190  14.8323    12.2439    197.6895   221.0425   0.0912     17.8549    0.1224     0.1259     
5374.0714  13.2951    12.2516    305.4675   316.0195   0.1008     30.8315    0.1332     0.1332     
5374.2238  13.9333    12.2516    781.8522   760.6514   0.1040     40.5917    0.1328     0.1328     
5374.3762  15.9342    12.2418    1352.5873  1253.5764  0.1013     38.9066    0.1277     0.1279     
5374.5286  14.7793    12.2361    816.9905   1086.2157  0.0979     34.3436    0.1210     0.1236     
5374.6810  14.4257    12.2420    592.0471   511.8781   0.0911     20.7823    0.1101     0.1211     
5374.8334  12.4827    12.2516    444.2742   399.8819   0.0804     8.7818     0.1015     0.1190     
5374.9858  13.7922    12.2361    353.9763   321.5427   0.0740     5.7345     0.0985     0.1150     
5375.1382  15.7439    12.2361    310.4163   292.3049   0.0779     7.7221     0.1029     0.1156     
5375.2906  20.8668    12.2282    441.8610   590.3514   0.0857     15.7970    0.1104     0.1190     
5375.4430  23.4530    12.2281    593.3062   702.1700   0.1090     64.2945    0.1308     0.1344     
5375.5954  21.9338    12.1970    810.5718   1485.4863  0.1294     174.5976   0.1497     0.1524     
5375.7478  16.2509    12.2282    1129.3628  1950.0000  0.1386     323.5219   0.1562     0.1580     
5375.9002  11.8911    12.2284    1843.3607  1950.0000  0.1448     532.1738   0.1602     0.1613     
5376.0526  10.3524    12.2359    1911.7859  1950.0000  0.1524     967.3550   0.1658     0.1661     
5376.2050  8.8537     12.2281    1914.0163  1950.0000  0.1679     2006.5933  0.1801     0.1801     
5376.3574  8.1864     12.2185    1917.1548  1950.0000  0.1737     2274.7365  0.1865     0.1865     
5376.5098  8.2790     12.2204    1871.9785  1949.8228  0.1649     1207.8288  0.1804     0.1804     
5376.6622  10.1945    12.2067    1846.8170  1819.9734  0.1569     682.5641   0.1755     0.1755     
5376.8146  9.7881     12.1894    1862.1197  1815.0474  0.1483     388.4752   0.1705     0.1705     
5376.9670  8.8645     12.2184    1058.1235  1139.3557  0.1334     128.3863   0.1658     0.1659     
5377.1194  7.9584     12.2204    756.1817   907.9734   0.1250     74.5816    0.1616     0.1638     
5377.2718  9.6580     12.2283    617.6731   639.1130   0.1260     81.6891    0.1575     0.1631     
5377.4242  10.6565    12.2419    689.1320   755.9781   0.1296     104.7209   0.1585     0.1635     
5377.5766  10.9934    12.2594    795.9584   1019.7957  0.1332     136.0374   0.1594     0.1639     
5377.7290  11.4258    12.2519    1085.4695  1212.0805  0.1373     129.7741   0.1639     0.1737     
5377.8814  11.2007    12.2829    1060.0672  1533.3281  0.1380     111.0168   0.1673     0.1807     
5378.0338  11.9885    12.2751    1202.3493  1915.0001  0.1376     117.1796   0.1695     0.1777     
5378.1862  11.4743    12.2829    1631.6227  1950.0000  0.1371     122.4934   0.1699     0.1751     
5378.3386  10.9638    12.2751    1731.4556  1950.0000  0.1367     128.6541   0.1701     0.1726     
5378.4910  10.7098    12.2598    1788.2587  1950.0000  0.1354     138.3217   0.1670     0.1678     
5378.6434  12.0065    12.2984    1805.1097  1950.0000  0.1286     102.3130   0.1619     0.1620     
5378.7958  13.2017    12.2907    1817.2964  1950.0000  0.1203     62.5118    0.1589     0.1589     
5378.9483  11.7650    12.2752    1797.0975  1950.0000  0.1162     46.8164    0.1593     0.1593     
5379.1007  10.4772    12.2829    1761.0624  1950.0000  0.1124     36.6920    0.1600     0.1600     
5379.2531  9.5378     12.2908    1726.1648  1950.0000  0.1120     34.1695    0.1627     0.1627     
5379.4055  9.9025     12.2908    1750.8333  1950.0000  0.1105     33.7649    0.1579     0.1579     
5379.5579  10.1781    12.2984    1849.3544  1950.0000  0.1080     33.8864    0.1493     0.1493     
5379.7103  10.9127    12.2983    1750.1317  1950.0000  0.1061     33.2952    0.1445     0.1445     
5379.8627  11.2455    12.2829    1949.7739  1950.0000  0.1044     32.6553    0.1405     0.1405     
5380.0151  11.5680    12.2831    1663.5355  1950.0000  0.1082     40.9718    0.1423     0.1427     
5380.1675  10.3608    12.2676    1363.8310  1950.0000  0.1139     48.8919    0.1466     0.1512     
5380.3199  11.3461    12.2752    1115.1800  1949.5297  0.1143     49.9616    0.1446     0.1514     
5380.4723  13.8193    12.2674    961.0136   1354.8837  0.1118     46.3263    0.1421     0.1475     
5380.6247  17.8230    12.2593    698.1593   811.0602   0.1087     42.0441    0.1399     0.1431     
5380.7771  18.7261    12.2363    591.8394   566.0157   0.1087     41.0599    0.1430     0.1437     
5380.9295  15.2272    12.2417    666.6443   686.5908   0.1151     51.8942    0.1521     0.1521     
5381.0819  11.7714    12.2127    861.4703   1368.2219  0.1243     74.6051    0.1624     0.1624     
5381.2343  9.2073     12.2009    1293.5876  1895.8431  0.1297     95.4183    0.1667     0.1667     
5381.3867  9.9101     12.1972    1347.3629  1949.8838  0.1336     117.5629   0.1687     0.1687     
5381.5391  10.0254    12.2010    1509.2526  1940.0055  0.1373     155.6328   0.1687     0.1687     
5381.6915  10.3049    12.1894    1791.1898  1950.0000  0.1380     195.6287   0.1650     0.1650     
5381.8439  9.5731     12.2048    1913.3875  1950.0000  0.1332     188.2987   0.1572     0.1572     
5381.9963  9.1683     12.2048    1638.3895  1723.6040  0.1281     145.1613   0.1515     0.1531     
5382.1487  8.8533     12.1951    1421.8957  1455.9825  0.1235     105.4657   0.1472     0.1511     
5382.3011  11.5448    12.2048    1166.3544  1245.6074  0.1213     85.8494    0.1437     0.1513     
5382.4535  11.2035    12.1893    880.9323   1552.0716  0.1278     113.5866   0.1500     0.1578     
5382.6059  12.4659    12.1971    1271.5887  1838.3643  0.1387     186.6216   0.1616     0.1674     
5382.7583  10.5277    12.1969    1322.2713  1950.0000  0.1458     251.5356   0.1687     0.1736     
5382.9107  11.8362    12.2009    1332.3909  1950.0000  0.1504     305.9243   0.1729     0.1776     
5383.0631  13.7190    12.2049    1842.1307  1950.0000  0.1539     326.6164   0.1783     0.1821     
5383.2155  14.1455    12.2244    1770.7684  1950.0000  0.1565     323.9353   0.1838     0.1869     
5383.3679  14.8727    12.2127    1499.9651  1950.0000  0.1532     314.8484   0.1790     0.1817     
5383.5203  13.0074    12.2361    1387.3930  1950.0000  0.1470     288.8764   0.1707     0.1729     
5383.6727  12.4649    12.2536    1269.0295  1950.0000  0.1409     252.9627   0.1635     0.1650     
5383.8251  12.0051    12.2418    1377.1256  1864.8138  0.1335     178.8444   0.1585     0.1591     
5383.9775  12.6650    12.2439    1201.0557  1860.1420  0.1299     128.7072   0.1587     0.1591     
5384.1299  15.0275    12.2656    896.4298   1887.6501  0.1319     128.1880   0.1626     0.1628     
5384.2823  15.5802    12.2655    1236.9432  1647.7522  0.1339     137.9263   0.1649     0.1649     
5384.4347  17.7109    12.2750    991.7940   1950.0000  0.1343     140.5162   0.1653     0.1653     
5384.5871  17.7159    12.2907    1079.9632  1949.7472  0.1396     207.6796   0.1671     0.1671     
5384.7395  19.9172    12.2828    1018.6249  1856.5568  0.1485     309.2164   0.1716     0.1743     
5384.8919  21.0956    12.2672    961.4570   1892.4758  0.1548     290.7856   0.1777     0.1869     
5385.0443  24.0768    12.2675    1372.1198  1950.0000  0.1563     239.9290   0.1813     0.1946     
5385.1967  24.4922    12.2771    1353.9853  1950.0000  0.1551     215.0466   0.1819     0.1957     
5385.3491  22.5958    12.2691    1757.7891  1950.0000  0.1513     204.9684   0.1796     0.1892     
5385.5015  19.4601    12.2829    1950.0000  1950.0000  0.1432     174.8946   0.1735     0.1774     
5385.6540  18.2866    12.2749    1945.9525  1950.0000  0.1329     114.1327   0.1678     0.1694     
5385.8064  17.1330    12.2752    1097.7786  1950.0000  0.1253     70.4542    0.1645     0.1678     
5385.9588  16.3623    12.2674    1671.0046  1950.0000  0.1209     52.1635    0.1620     0.1687     
5386.1112  15.7670    12.2824    1950.0000  1950.0000  0.1191     45.4766    0.1587     0.1705     
5386.2636  15.6569    12.2595    1928.8280  1950.0000  0.1205     52.6781    0.1553     0.1674     
5386.4160  14.5634    12.2594    1853.1891  1950.0000  0.1234     81.3930    0.1530     0.1589     
5386.5684  14.1165    12.2713    1899.3254  1950.0000  0.1264     120.0349   0.1529     0.1540     
5386.7208  14.5762    12.2598    1950.0000  1950.0000  0.1294     149.9373   0.1548     0.1548     
5386.8732  14.5212    12.2672    1950.0000  1950.0000  0.1354     191.0155   0.1608     0.1608     
5387.0256  16.1208    12.2597    1950.0000  1950.0000  0.1438     250.3203   0.1693     0.1703     
5387.1780  15.8697    12.2827    1950.0000  1950.0000  0.1501     315.1794   0.1728     0.1765     
5387.3304  15.4468    12.2594    1950.0000  1950.0000  0.1532     415.6959   0.1713     0.1770     
5387.4828  11.4579    12.2440    1947.2964  1950.0000  0.1556     615.7734   0.1701     0.1752     
5387.6352  9.5370     12.2305    1950.0000  1950.0000  0.1626     1179.9689  0.1754     0.1783     
5387.7876  9.2354     12.2361    1950.0000  1950.0000  0.1778     2100.8155  0.1911     0.1924     
5387.9400  10.0667    12.2438    1950.0000  1950.0000  0.1962     2479.6554  0.2108     0.2145     
5388.0924  11.1200    12.2439    1950.0000  1950.0000  0.2086     2245.3229  0.2240     0.2326     
5388.2448  12.1117    12.2361    1950.0000  1949.7545  0.2131     1978.6863  0.2290     0.2409     
5388.3972  12.1924    12.2362    1238.5543  1259.7514  0.2127     1905.1309  0.2296     0.2410     
5388.5496  12.1106    12.2124    1009.8952  951.0684   0.2048     2206.8225  0.2209     0.2279     
5388.7020  11.6970    12.2126    1604.6137  1910.3484  0.1936     2676.6930  0.2070     0.2103     
5388.8544  10.1004    12.2123    1950.0000  1950.0000  0.1902     2624.9727  0.2032     0.2060     
5389.0068  10.1646    12.2242    1950.0000  1950.0000  0.1923     2204.4759  0.2074     0.2105     
5389.1592  8.4747     12.2125    1950.0000  1950.0000  0.1934     1996.1237  0.2097     0.2130     
5389.3116  9.3018     12.2201    1950.0000  1950.0000  0.1909     1816.4521  0.2064     0.2109     
5389.4640  8.9614     12.1969    1950.0000  1950.0000  0.1825     1375.4970  0.1963     0.2030     
5389.6164  10.7642    12.2202    1950.0000  1950.0000  0.1700     839.7250   0.1836     0.1921     
5389.7688  12.7662    12.2049    1950.0000  1950.0000  0.1589     507.8694   0.1733     0.1827     
5389.9212  14.0177    12.2204    1950.0000  1950.0000  0.1496     346.7054   0.1648     0.1740     
5390.0736  15.9556    12.2363    1949.8926  1950.0000  0.1421     306.5326   0.1581     0.1641     
5390.2260  15.8017    12.2440    1908.6853  1950.0000  0.1397     337.0382   0.1572     0.1589     
5390.3784  14.3835    12.2441    1626.5471  1888.0135  0.1396     333.2304   0.1590     0.1590     
5390.5308  12.7603    12.2518    1103.4861  1626.0224  0.1377     279.7592   0.1583     0.1583     
5390.6832  11.6348    12.2748    1031.7913  1476.3474  0.1338     229.6955   0.1548     0.1551     
5390.8356  15.0463    12.2594    924.9072   1766.7173  0.1288     179.0651   0.1482     0.1508     
5390.9880  15.7443    12.2421    822.7296   1802.2708  0.1242     125.8006   0.1424     0.1493     
5391.1404  18.2914    12.2518    414.8481   817.1689   0.1220     90.4019    0.1426     0.1515     
5391.2928  16.3890    12.2440    235.9795   319.1480   0.1209     80.4247    0.1456     0.1521     
5391.4452  15.4036    12.2671    126.0912   158.3524   0.1199     80.3964    0.1472     0.1500     
5391.5976  13.5032    12.2479    89.6699    115.8485   0.1186     79.6998    0.1468     0.1474     
5391.7500  13.0062    12.2439    94.1934    129.3935   0.1162     76.6850    0.1436     0.1436     
5391.9024  14.0823    12.2591    140.7471   190.9463   0.1130     69.1024    0.1393     0.1394     
5392.0548  14.3107    12.2480    203.8430   311.8854   0.1097     57.7546    0.1365     0.1368     
5392.2073  13.8887    12.2439    253.3496   446.9490   0.1064     46.2050    0.1341     0.1351     
5392.3597  14.6962    12.2479    305.9459   531.6736   0.1032     36.3223    0.1313     0.1341     
5392.5121  15.6642    12.2516    374.5557   623.9331   0.1038     36.0795    0.1302     0.1360     
5392.6645  15.4934    12.2420    543.2011   824.4170   0.1126     58.8966    0.1346     0.1436     
5392.8169  14.5342    12.2518    786.1551   1213.2935  0.1250     103.7667   0.1425     0.1547     
5392.9693  14.6572    12.2480    1483.0290  1444.3092  0.1356     169.5293   0.1495     0.1641     
5393.1217  13.7123    12.2827    1841.0783  1913.0178  0.1465     351.5473   0.1569     0.1707     
5393.2741  12.2449    12.2654    1950.0000  1950.0000  0.1553     901.0214   0.1632     0.1718     
5393.4265  9.2363     12.2748    1950.0000  1950.0000  0.1605     2252.8043  0.1675     0.1710     
5393.5789  10.5790    12.2538    1915.5766  1950.0000  0.1671     3861.8977  0.1726     0.1754     
5393.7313  10.6271    12.2282    1950.0000  1950.0000  0.1748     4041.3544  0.1791     0.1841     
5393.8837  11.5239    12.2361    1950.0000  1950.0000  0.1842     4450.3828  0.1881     0.1946     
5394.0361  9.8344     12.2131    1950.0000  1950.0000  0.1929     4954.4401  0.1990     0.2044     
5394.1885  9.3286     12.2244    1950.0000  1950.0000  0.1947     4990.7224  0.2047     0.2065     
5394.3409  9.1993     12.2050    1950.0000  1950.0000  0.1926     4823.8801  0.2033     0.2042     
5394.4933  10.6951    12.2359    1950.0000  1950.0000  0.1903     4714.9855  0.1998     0.2016     
5394.6457  10.3130    12.2206    1950.0000  1950.0000  0.1880     3829.6589  0.1961     0.2005     
5394.7981  9.8675     12.2187    1945.7280  1950.0000  0.1844     2011.6375  0.1929     0.2019     
5394.9505  8.5617     12.2204    1393.0622  1950.0000  0.1774     893.3268   0.1902     0.2020     
5395.1029  8.5805     12.2203    1538.0490  1950.0000  0.1692     536.0701   0.1852     0.1979     
5395.2553  9.0280     12.2182    1862.5502  1950.0000  0.1622     418.6118   0.1792     0.1912     
5395.4077  10.9864    12.2124    1548.7345  1950.0000  0.1532     321.0420   0.1704     0.1814     
5395.5601  11.4511    12.2185    1594.1428  1950.0000  0.1418     250.7498   0.1581     0.1666     
5395.7125  11.6005    12.2282    1590.2690  1950.0000  0.1348     250.4824   0.1509     0.1556     
5395.8649  10.5255    12.2358    1618.7954  1950.0000  0.1308     322.6621   0.1460     0.1465     
5396.0173  11.6212    12.2048    1643.8728  1950.0000  0.1295     379.7413   0.1428     0.1431     
5396.1697  13.5666    12.2045    1766.3763  1950.0000  0.1277     384.6769   0.1393     0.1408     
5396.3221  13.3944    12.1951    1146.8267  1950.0000  0.1249     223.6206   0.1364     0.1424     
5396.4745  12.0037    12.2045    1950.0000  1950.0000  0.1225     111.9738   0.1385     0.1480     
5396.6269  8.9901     12.1900    1950.0000  1950.0000  0.1202     82.7142    0.1409     0.1498     
5396.7793  8.1883     12.2127    1842.4368  1950.0000  0.1177     81.2847    0.1393     0.1452     
5396.9317  9.2468     12.2182    1423.0132  1950.0000  0.1119     68.0540    0.1350     0.1381     
5397.0841  11.2753    12.2279    1247.9811  1928.7486  0.0980     32.6167    0.1241     0.1256     
5397.2365  12.5049    12.2356    1435.1797  1111.5582  0.0855     14.5477    0.1148     0.1159     
5397.3889  13.3685    12.2129    780.8701   577.8393   0.0791     9.5418     0.1101     0.1105     
5397.5413  12.9408    12.2675    722.1877   769.9012   0.0836     13.9977    0.1117     0.1119     
5397.6937  12.5632    12.2982    935.4939   1029.4625  0.0924     28.2447    0.1179     0.1179     
5397.8461  11.1852    12.2982    1150.8795  1439.4737  0.1151     89.9613    0.1401     0.1401     
5397.9985  11.7675    12.2985    1015.1338  1380.8253  0.1419     211.7538   0.1701     0.1702     
5398.1509  12.6997    12.2984    1117.2192  1087.2040  0.1432     223.7303   0.1709     0.1713     
5398.3033  13.0871    12.2833    888.7201   939.7992   0.1473     265.5441   0.1734     0.1751     
5398.4557  13.1345    12.2906    984.3338   1275.2837  0.1516     309.7286   0.1752     0.1793     
5398.6081  13.3684    12.2756    1235.6641  1921.7311  0.1557     344.3792   0.1758     0.1842     
5398.7605  14.8551    12.2906    1696.7128  1950.0000  0.1584     362.4596   0.1789     0.1877     
5398.9130  13.6922    12.3060    1499.1703  1950.0000  0.1594     351.1337   0.1834     0.1902     
5399.0654  12.3459    12.2906    1304.5477  1904.8649  0.1573     309.5692   0.1842     0.1895     
5399.2178  11.1608    12.2904    1591.4101  1934.6696  0.1481     217.6894   0.1780     0.1824     
5399.3702  11.7011    12.2887    1774.4417  1950.0000  0.1271     87.1399    0.1584     0.1635     
5399.5226  12.7797    12.3060    1949.0478  1950.0000  0.1297     111.8114   0.1552     0.1626     
5399.6750  14.4325    12.2908    1572.8789  1950.0000  0.1398     194.2776   0.1612     0.1684     
5399.8274  16.2094    12.2984    1519.2296  1950.0000  0.1450     276.6162   0.1651     0.1705     
5399.9798  17.9415    12.2908    1605.5213  1950.0000  0.1496     441.4136   0.1679     0.1709     
5400.1322  19.2741    12.2829    1208.4309  1950.0000  0.1532     759.8992   0.1690     0.1691     
5400.2846  19.3449    12.2654    1758.7522  1950.0000  0.1570     801.8197   0.1726     0.1740     
5400.4370  19.4137    12.2824    1625.8585  1950.0000  0.1586     575.3914   0.1756     0.1801     
5400.5894  18.1951    12.2826    1621.6318  1950.0000  0.1600     597.5145   0.1775     0.1815     
5400.7418  16.2940    12.2708    1681.4943  1950.0000  0.1613     680.0033   0.1792     0.1819     
5400.8942  15.4329    12.2593    1497.6644  1846.7053  0.1646     1014.8061  0.1818     0.1818     
5401.0466  16.2604    12.2440    517.6503   1775.1453  0.1746     1589.0303  0.1903     0.1905     
5401.1990  18.2764    12.2441    427.5496   1667.5583  0.1852     1773.4214  0.2022     0.2034     
5401.3514  20.0993    12.2362    772.3527   1871.8077  0.1913     1675.7377  0.2092     0.2124     
5401.5038  20.1612    12.2513    722.1805   1789.4363  0.1958     1861.5848  0.2139     0.2175     
5401.6562  21.3517    12.2307    594.6450   1247.0934  0.1946     2599.4828  0.2111     0.2118     
5401.8086  20.7974    12.2362    600.8473   1604.8858  0.1883     2581.1341  0.2037     0.2037     
5401.9610  20.8323    12.2361    578.6309   1423.9830  0.1793     1730.8813  0.1959     0.1960     
5402.1134  19.9120    12.2205    548.1889   1269.3611  0.1704     993.3632   0.1897     0.1903     
5402.2658  20.3542    12.2303    697.5818   1151.7384  0.1581     493.0587   0.1812     0.1830     
5402.4182  20.3973    12.2204    550.8251   908.6180   0.1398     164.2930   0.1682     0.1723     
5402.5706  20.9855    12.2185    466.6576   686.8974   0.1332     120.6966   0.1633     0.1669     
5402.7230  19.1302    12.2126    564.2336   760.5350   0.1390     142.1031   0.1706     0.1750     
5402.8754  16.1852    12.2182    593.3040   1048.7518  0.1542     233.8530   0.1850     0.1914     
5403.0278  13.8607    12.1971    789.3277   1502.2940  0.1689     355.7285   0.1976     0.2076     
5403.1802  12.3065    12.1953    746.3513   1474.5688  0.1774     456.4390   0.2001     0.2163     
5403.3326  11.9134    12.1833    776.1393   632.1481   0.1616     379.5574   0.1770     0.1928     
5403.4850  13.7989    12.1894    896.3535   1215.9156  0.1397     214.1183   0.1559     0.1664     
5403.6374  15.6611    12.1816    907.1559   1942.7055  0.1279     95.2265    0.1603     0.1649     
5403.7898  16.0945    12.1718    1095.1820  1810.0630  0.1379     87.8549    0.1857     0.1923     
5403.9422  14.4060    12.1892    1175.8263  1770.8095  0.1529     137.7321   0.1996     0.2111     
5404.0946  14.1913    12.1951    1116.9077  1950.0000  0.1599     197.5425   0.1993     0.2114     
5404.2470  17.4809    12.2202    1411.1773  1950.0000  0.1678     328.8508   0.1972     0.2088     
5404.3994  20.5383    12.2204    1116.8095  1950.0000  0.1791     474.5294   0.2052     0.2184     
5404.5518  23.4354    12.2416    1060.3206  1950.0000  0.1880     555.3753   0.2177     0.2303     
5404.7042  24.6714    12.2284    1110.1398  1950.0000  0.1915     560.4394   0.2272     0.2377     
5404.8566  22.7189    12.2204    1120.0856  1950.0000  0.1783     341.6537   0.2253     0.2308     
5405.0090  22.1235    12.2132    1426.2512  1950.0000  0.1517     129.3994   0.2092     0.2116     
5405.1614  20.9525    12.2284    1352.8456  1950.0000  0.1324     64.6185    0.1931     0.1968     
5405.3138  20.1918    12.2304    1497.3327  1950.0000  0.1294     57.2257    0.1879     0.1936     
5405.4663  17.8136    12.2280    1616.0433  1950.0000  0.1325     65.5248    0.1870     0.1946     
5405.6187  17.8645    12.1894    1560.2615  1950.0000  0.1426     103.6264   0.1901     0.1992     
