DEPTH      GR         CAL        RES90      RES10      nmrFF      nmrPerm    nmrPhie    nmrPhiT    
5332.4760  31.6649    16.7590    116.6233   80.8126    0.0014     0.0000     0.0033     0.0034     
5332.6284  42.3354    14.9719    145.6204   54.5402    0.0000     0.0000     0.0016     0.0016     
5332.7808  48.3540    14.3913    68.3531    32.0577    0.0005     0.0000     0.0033     0.0033     
5332.9332  48.4708    12.5885    74.9092    31.1471    0.0010     0.0000     0.0049     0.0049     
5333.0856  35.5208    12.5128    88.3064    48.5796    0.0013     0.0000     0.0049     0.0122     
5333.2380  22.6251    12.3973    117.1455   59.7889    0.0002     0.0000     0.0035     0.0061     
5333.3904  11.5445    12.3043    102.9770   82.8575    0.0000     0.0000     0.0005     0.0049     
5333.5428  7.3943     12.3043    119.7175   113.2173   0.0000     0.0000     0.0009     0.0048     
5333.6952  6.7349     12.3155    143.5928   149.4216   0.0000     0.0000     0.0014     0.0046     
5333.8476  9.6449     12.3151    160.5352   142.2079   0.0003     0.0000     0.0073     0.0107     
5334.0000  13.1374    12.3020    102.5384   69.8901    0.0000     0.0000     0.0004     0.0011     
5334.1524  21.0164    12.2912    96.4820    62.8751    0.0000     0.0000     0.0005     0.0034     
5334.3048  26.8778    12.2584    91.5173    81.0807    0.0000     0.0000     0.0010     0.0048     
5334.4572  28.3446    12.2575    94.8191    117.9448   0.0000     0.0000     0.0016     0.0061     
5334.6096  22.7706    12.2121    118.0960   185.5609   0.0024     0.0000     0.0075     0.0169     
5334.7620  17.0150    12.2328    166.4829   252.0810   0.0005     0.0000     0.0111     0.0226     
5334.9144  14.6735    12.2125    147.6722   282.5723   0.0133     0.0119     0.0456     0.0654     
5335.0668  13.7063    12.2229    118.7165   324.4723   0.0309     0.1719     0.0719     0.0861     
5335.2192  16.1508    12.2454    95.7669    263.4053   0.0485     0.9024     0.0981     0.1068     
5335.3716  17.4273    12.2463    93.6401    185.2288   0.0813     7.6534     0.1329     0.1342     
5335.5240  16.4353    12.2233    113.2834   253.0863   0.0891     13.2243    0.1312     0.1312     
5335.6764  13.8148    12.2441    171.5472   441.4364   0.0806     8.7638     0.1183     0.1194     
5335.8288  12.5201    12.2346    201.8882   793.0576   0.0786     7.8084     0.1157     0.1172     
5335.9812  11.0530    12.2575    230.7381   1261.8267  0.0766     6.9397     0.1131     0.1150     
5336.1336  11.1991    12.2359    304.1008   934.5966   0.0727     6.2643     0.1011     0.1042     
5336.2861  10.2322    12.2566    207.3346   729.2548   0.0570     2.0544     0.0777     0.0873     
5336.4385  9.9266     12.2566    160.1641   505.5961   0.0408     0.4509     0.0634     0.0757     
5336.5909  8.4503     12.2800    174.7311   374.4751   0.0356     0.2568     0.0664     0.0725     
5336.7433  7.1653     12.2696    121.7304   239.5295   0.0303     0.1400     0.0693     0.0693     
5336.8957  10.2461    12.2822    104.3931   191.4208   0.0320     0.1868     0.0833     0.0833     
5337.0481  13.3854    12.2588    78.0106    157.3488   0.0378     0.3575     0.0961     0.0962     
5337.2005  16.9955    12.2809    72.7100    145.6801   0.0443     0.6576     0.1058     0.1076     
5337.3529  18.1281    12.3029    71.1783    137.8981   0.0460     0.7500     0.1049     0.1076     
5337.5053  21.5867    12.3029    87.7228    158.0603   0.0478     0.8537     0.1040     0.1077     
5337.6577  26.2523    12.2822    109.4017   205.2337   0.0430     0.5598     0.0866     0.0956     
5337.8101  38.0816    12.2471    143.8662   306.0626   0.0327     0.1856     0.0644     0.0715     
5337.9625  42.0334    12.2571    168.0764   438.1482   0.0238     0.0523     0.0524     0.0525     
5338.1149  39.8614    12.2458    198.1660   705.3618   0.0270     0.0851     0.0563     0.0563     
5338.2673  28.3929    12.2454    199.8286   1032.6651  0.0302     0.1329     0.0601     0.0601     
5338.4197  20.4972    12.2566    198.8627   1207.2803  0.0416     0.4918     0.0745     0.0745     
5338.5721  17.0129    12.2580    162.8266   1129.9674  0.0527     1.2571     0.0957     0.0958     
5338.7245  15.1759    12.2791    136.0176   968.7973   0.0568     1.6929     0.1039     0.1040     
5338.8769  14.5196    12.2813    140.7267   854.7623   0.0557     1.5572     0.1024     0.1027     
5339.0293  15.4996    12.2809    125.1940   557.3742   0.0545     1.4309     0.1008     0.1014     
5339.1817  17.8129    12.2809    107.1367   478.6857   0.0589     1.9394     0.1044     0.1119     
5339.3341  19.4291    12.3029    103.7357   705.4872   0.0617     2.4254     0.1039     0.1079     
5339.4865  20.4615    12.2818    111.2671   756.5458   0.0615     2.4977     0.1015     0.1017     
5339.6389  25.3797    12.2355    124.7908   768.5479   0.0541     1.4649     0.0904     0.0918     
5339.7913  29.3971    12.2341    124.9211   682.3539   0.0467     0.7964     0.0793     0.0819     
5339.9437  37.4537    12.2557    111.4052   423.0717   0.0265     0.0869     0.0625     0.0675     
5340.0961  39.4794    12.2337    93.6919    232.6229   0.0166     0.0203     0.0603     0.0634     
5340.2485  41.9069    12.2233    65.0597    152.2349   0.0204     0.0443     0.0745     0.0751     
5340.4009  36.2535    12.2337    49.9357    103.6523   0.0260     0.0984     0.0821     0.0823     
5340.5533  29.8127    12.2463    50.4786    78.0857    0.0317     0.1927     0.0896     0.0896     
5340.7057  22.2582    12.2233    46.0997    65.9259    0.0347     0.2531     0.0880     0.0880     
5340.8581  18.7790    12.2355    42.0461    60.1089    0.0311     0.1614     0.0775     0.0776     
5341.0105  19.0897    12.2341    41.3400    65.3264    0.0258     0.0884     0.0688     0.0760     
5341.1629  20.2459    12.2341    40.1380    70.3163    0.0252     0.0872     0.0711     0.0809     
5341.3153  22.2558    12.2570    39.5259    71.6303    0.0245     0.0864     0.0734     0.0857     
5341.4677  24.4376    12.2130    55.0526    82.7510    0.0230     0.0729     0.0737     0.0863     
5341.6201  31.4668    12.2341    72.8650    130.7730   0.0212     0.0511     0.0671     0.0777     
5341.7725  33.8786    12.2333    148.5084   217.6234   0.0226     0.0545     0.0628     0.0694     
5341.9249  33.8673    12.2544    378.9412   367.1239   0.0227     0.0761     0.0876     0.0912     
5342.0773  30.2991    12.2337    294.0564   1607.1128  0.0228     0.1041     0.1124     0.1131     
5342.2297  33.6629    12.2359    283.5415   717.2197   0.0244     0.2157     0.1619     0.1620     
5342.3821  37.5124    12.2571    270.0099   516.1930   0.0281     0.3061     0.1627     0.1628     
5342.5345  38.5214    12.2337    166.8539   311.2689   0.0380     0.4463     0.1200     0.1205     
5342.6869  37.5214    12.2225    180.0189   307.1887   0.0451     0.6823     0.1008     0.1018     
5342.8394  33.4975    12.2333    292.8714   566.1767   0.0523     1.3765     0.0817     0.0832     
5342.9918  28.3541    12.2341    426.3789   948.1740   0.0615     3.6422     0.0841     0.0846     
5343.1442  18.8134    12.2454    450.8536   1598.2325  0.0610     3.8064     0.0822     0.0822     
5343.2966  10.2656    12.2445    442.9441   1529.4282  0.0548     1.8137     0.0823     0.0823     
5343.4490  7.5711     12.2562    472.4890   1735.0317  0.0524     1.3369     0.0824     0.0859     
5343.6014  7.7296     12.2463    548.3090   1794.0549  0.0501     1.0402     0.0825     0.0896     
5343.7538  8.8666     12.2553    583.3310   1942.2872  0.0493     0.9477     0.0818     0.0980     
5343.9062  8.4997     12.2544    549.4494   1949.9968  0.0587     2.0171     0.0839     0.1001     
5344.0586  7.3661     12.2566    640.3301   1950.0000  0.0665     3.6921     0.0889     0.1040     
5344.2110  8.3401     12.2350    748.5632   1950.0000  0.0639     3.1427     0.0852     0.0995     
5344.3634  9.0725     12.2566    707.5443   1950.0000  0.0611     2.6538     0.0815     0.0950     
5344.5158  9.5681     12.2553    644.6491   1950.0000  0.0457     0.7138     0.0703     0.0837     
5344.6682  9.9152     12.2458    632.8604   1950.0000  0.0373     0.3101     0.0688     0.0781     
5344.8206  12.2948    12.2126    641.4003   1949.9025  0.0375     0.3270     0.0669     0.0669     
5344.9730  16.2430    12.2463    482.7207   1885.2488  0.0414     0.5341     0.0665     0.0665     
5345.1254  19.8596    12.2350    371.0466   1778.8895  0.0453     0.9093     0.0661     0.0661     
5345.2778  21.3549    12.2463    332.6001   1643.6123  0.0529     1.5137     0.0712     0.0812     
5345.4302  23.3050    12.2557    262.5947   1503.7512  0.0614     2.3381     0.0905     0.1099     
5345.5826  23.4558    12.2359    189.4478   1166.5976  0.0676     3.3978     0.1048     0.1243     
5345.7350  20.2628    12.2467    189.9431   1365.3396  0.0698     3.9887     0.1073     0.1211     
5345.8874  14.3079    12.2571    261.0385   1543.1217  0.0720     4.7663     0.1098     0.1179     
5346.0398  9.5433     12.2359    394.5326   1761.6034  0.0738     6.6687     0.1054     0.1057     
5346.1922  8.5288     12.2566    532.0030   1949.9216  0.0692     4.9799     0.0984     0.1006     
5346.3446  8.2584     12.2463    573.2186   1950.0000  0.0632     2.9378     0.0963     0.1001     
5346.4970  9.3037     12.2575    472.1839   1950.0000  0.0626     2.7875     0.0962     0.1002     
5346.6494  11.3036    12.2467    453.5315   1950.0000  0.0620     2.6513     0.0962     0.1003     
5346.8018  15.9115    12.2575    409.4899   1950.0000  0.0678     4.7620     0.0970     0.0971     
5346.9542  21.0184    12.2350    339.7273   1950.0000  0.0644     4.6826     0.0868     0.0868     
5347.1066  22.8350    12.2454    347.2207   1950.0000  0.0530     1.5164     0.0810     0.0818     
5347.2590  21.9968    12.2557    408.7263   1950.0000  0.0482     0.9324     0.0769     0.0811     
5347.4114  18.5211    12.2575    565.5404   1950.0000  0.0435     0.5796     0.0728     0.0803     
5347.5638  14.0791    12.2458    566.3494   1950.0000  0.0408     0.4646     0.0642     0.0707     
5347.7162  10.6420    12.2467    537.7237   1949.9127  0.0416     0.5514     0.0599     0.0662     
5347.8686  10.4347    12.2562    556.1489   1901.1475  0.0489     0.9906     0.0681     0.0820     
5348.0210  11.1013    12.2459    368.3939   1743.2352  0.0545     1.5071     0.0734     0.0927     
5348.1734  13.2360    12.2799    335.2795   1539.0595  0.0601     2.2075     0.0786     0.1034     
5348.3258  15.2633    12.2580    273.4221   1274.1877  0.0689     3.9128     0.0867     0.1152     
5348.4782  18.7009    12.2588    222.4202   1100.3066  0.0688     3.8296     0.0897     0.1163     
5348.6306  19.8404    12.2588    190.5181   888.5216   0.0618     2.4850     0.0855     0.1055     
5348.7830  17.1761    12.2580    195.6177   1020.1775  0.0650     3.1289     0.0881     0.1073     
5348.9354  16.2336    12.2584    236.9458   1298.3048  0.0682     3.9375     0.0908     0.1091     
5349.0878  16.7366    12.2575    336.6993   1400.6132  0.0835     9.7325     0.1129     0.1260     
5349.2402  19.3687    12.2683    757.9153   1733.3962  0.0816     8.4052     0.1209     0.1268     
5349.3926  22.6971    12.2800    977.9718   1949.9098  0.0656     3.2787     0.1027     0.1075     
5349.5451  28.6206    12.2804    1080.7580  1950.0000  0.0609     2.4080     0.0937     0.1010     
5349.6975  36.6511    12.2804    1028.5369  1950.0000  0.0563     1.7354     0.0846     0.0946     
5349.8499  39.5286    12.2917    904.3207   1950.0000  0.0702     4.8838     0.0933     0.1060     
5350.0023  34.0061    12.2818    792.6940   1950.0000  0.0870     14.6622    0.1147     0.1193     
5350.1547  25.4792    12.2926    726.4198   1950.0000  0.0983     30.3285    0.1272     0.1272     
5350.3071  21.1701    12.2926    698.6076   1950.0000  0.1048     40.8854    0.1344     0.1344     
5350.4595  19.4933    12.2804    689.8149   1950.0000  0.1113     54.1166    0.1416     0.1416     
5350.6119  15.8654    12.2692    676.6061   1950.0000  0.1187     64.3878    0.1535     0.1535     
5350.7643  11.6266    12.2796    658.2459   1950.0000  0.1154     48.7521    0.1543     0.1551     
5350.9167  11.7782    12.2800    617.9477   1950.0000  0.1154     40.1818    0.1555     0.1648     
5351.0691  12.7622    12.2705    604.0586   1950.0000  0.1210     50.9415    0.1586     0.1700     
5351.2215  13.0692    12.2826    714.0623   1950.0000  0.1266     64.0694    0.1617     0.1751     
5351.3739  10.1652    12.2813    336.8816   1950.0000  0.1250     70.0881    0.1585     0.1664     
5351.5263  8.8590     12.2804    600.2558   1950.0000  0.1122     47.1335    0.1463     0.1481     
5351.6787  10.5113    12.2800    623.7186   1950.0000  0.0984     22.3597    0.1382     0.1382     
5351.8311  14.7354    12.2921    691.2794   1950.0000  0.0993     22.5687    0.1406     0.1406     
5351.9835  22.2786    12.3028    676.0289   1950.0000  0.1002     22.8591    0.1429     0.1430     
5352.1359  26.7280    12.2701    1007.1439  1950.0000  0.1099     37.2485    0.1487     0.1508     
5352.2883  27.8416    12.2696    935.5936   1950.0000  0.1101     42.0896    0.1415     0.1466     
5352.4407  22.6170    12.2795    1660.8688  1950.0000  0.1023     35.8431    0.1251     0.1322     
5352.5931  17.6661    12.2581    867.4768   1950.0000  0.0950     26.9085    0.1151     0.1225     
5352.7455  13.0859    12.2800    908.4263   1950.0000  0.0877     19.7544    0.1051     0.1128     
5352.8979  13.5356    12.2696    561.3995   1950.0000  0.0806     11.4501    0.0986     0.1089     
5353.0503  14.0562    12.2580    1251.9698  1950.0000  0.0793     9.9302     0.0957     0.1094     
5353.2027  16.1612    12.2477    1925.1179  1950.0000  0.0877     20.7503    0.1001     0.1118     
5353.3551  14.8785    12.2803    1949.1675  1950.0000  0.0935     41.0107    0.1036     0.1117     
5353.5075  15.2308    12.2575    1599.2234  1950.0000  0.0993     99.4209    0.1070     0.1117     
5353.6599  14.2594    12.2566    902.9587   1950.0000  0.1030     188.1532   0.1121     0.1126     
5353.8123  14.3978    12.2589    643.7924   1950.0000  0.0915     26.9320    0.1120     0.1147     
5353.9647  13.1543    12.2803    448.5201   1950.0000  0.0756     6.2829     0.1021     0.1165     
5354.1171  14.6168    12.2588    499.4855   1950.0000  0.0731     5.3909     0.0992     0.1138     
5354.2695  16.5898    12.2580    593.5466   1950.0000  0.0706     4.6255     0.0962     0.1112     
5354.4219  17.3230    12.2580    550.6013   1949.8030  0.0755     9.2933     0.0960     0.1006     
5354.5743  17.7995    12.2688    505.6841   1869.4959  0.0778     20.2535    0.0927     0.0927     
5354.7267  15.0302    12.2580    350.1433   1680.9482  0.0798     20.0161    0.0963     0.0963     
5354.8791  14.4536    12.2683    225.3817   1618.3886  0.0819     21.6974    0.0993     0.0993     
5355.0315  12.6827    12.2589    198.7189   1183.1380  0.0841     23.4961    0.1022     0.1022     
5355.1839  14.9525    12.2908    337.1452   1515.9187  0.0867     23.3242    0.1075     0.1075     
5355.3363  15.1600    12.2809    445.3154   1793.7909  0.0884     16.7695    0.1103     0.1189     
5355.4887  17.2708    12.2809    320.8122   1949.9349  0.0924     17.1669    0.1129     0.1302     
5355.6411  16.9853    12.2803    405.0777   1950.0000  0.0994     24.5926    0.1185     0.1370     
5355.7935  19.7876    12.2467    539.9464   1950.0000  0.1064     34.6145    0.1240     0.1439     
5355.9459  19.8393    12.2458    356.1459   1950.0000  0.1196     73.1324    0.1396     0.1519     
5356.0984  22.4272    12.2571    510.4469   1950.0000  0.1285     100.4487   0.1578     0.1622     
5356.2508  21.1386    12.2692    810.2578   1950.0000  0.1333     104.6973   0.1715     0.1717     
5356.4032  20.4190    12.2594    1274.0223  1950.0000  0.1277     84.9246    0.1658     0.1659     
5356.5556  21.5838    12.2818    1146.2662  1950.0000  0.1222     68.3742    0.1600     0.1600     
5356.7080  25.1742    12.2799    781.3656   1950.0000  0.1235     86.5941    0.1556     0.1557     
5356.8604  26.0728    12.2585    773.6452   1950.0000  0.1212     94.2324    0.1490     0.1490     
5357.0128  21.8089    12.2791    1501.5225  1950.0000  0.1331     216.1195   0.1548     0.1548     
5357.1652  16.7142    12.2692    748.7723   1949.9051  0.1316     329.8417   0.1473     0.1473     
5357.3176  14.1983    12.2589    626.5406   1915.2724  0.1300     676.0282   0.1398     0.1398     
5357.4700  13.4818    12.2826    912.6059   1911.3613  0.1206     857.5362   0.1272     0.1272     
5357.6224  13.8132    12.2925    1344.9053  1949.9838  0.1018     71.8400    0.1186     0.1188     
5357.7748  14.3128    12.2585    796.7795   1949.0671  0.0876     17.2629    0.1137     0.1159     
5357.9272  15.4025    12.2795    353.1883   1614.7514  0.0823     11.3858    0.1114     0.1141     
5358.0796  15.7482    12.2580    156.6084   1167.8299  0.0771     7.6235     0.1090     0.1123     
5358.2320  17.1980    12.2584    234.1843   1622.4523  0.0675     3.9594     0.0995     0.1047     
5358.3844  16.6733    12.2583    594.9677   1809.5025  0.0611     2.4637     0.0942     0.1002     
5358.5368  17.5968    12.2355    565.5202   1949.8298  0.0525     1.3430     0.0823     0.0863     
5358.6892  16.1747    12.2454    414.7583   1911.1167  0.0505     1.2384     0.0763     0.0783     
5358.8416  18.7538    12.2565    287.5402   1913.9430  0.0484     1.1983     0.0703     0.0703     
5358.9940  17.6935    12.2346    410.8403   1938.7441  0.0452     0.8979     0.0647     0.0659     
5359.1464  19.1617    12.2351    624.9788   1949.6868  0.0386     0.3977     0.0526     0.0624     
5359.2988  20.6683    12.2711    739.5270   1843.9252  0.0307     0.1544     0.0410     0.0515     
5359.4512  24.4431    12.6284    360.7003   1577.5390  0.0311     0.1705     0.0428     0.0495     
5359.6036  28.7873    12.2352    247.2507   1367.4643  0.0314     0.1953     0.0447     0.0476     
5359.7560  30.9097    12.2566    169.0524   1185.6237  0.0471     0.8620     0.0697     0.0787     
5359.9084  28.9038    12.2574    208.2555   884.2378   0.0684     4.1648     0.0916     0.1061     
5360.0608  21.2598    12.2350    321.7353   1208.0043  0.0810     10.0028    0.1007     0.1149     
5360.2132  14.6763    12.2351    672.1601   1663.0685  0.0840     12.3678    0.1032     0.1164     
5360.3656  10.8897    12.2566    753.7931   1772.8502  0.0870     15.2944    0.1058     0.1180     
5360.5180  10.1419    12.2566    543.5898   1778.8471  0.0897     17.7090    0.1108     0.1209     
5360.6704  9.9642     12.2458    381.1291   1841.7347  0.1021     36.4243    0.1229     0.1314     
5360.8228  8.8839     12.2458    818.8152   1949.9547  0.1080     61.8503    0.1270     0.1320     
5360.9752  11.0717    12.2566    1071.3726  1950.0000  0.1082     69.6639    0.1276     0.1301     
5361.1276  10.1413    12.2463    1185.1857  1950.0000  0.1083     79.5265    0.1282     0.1283     
5361.2800  13.1793    12.2450    1490.4670  1950.0000  0.0977     45.9940    0.1176     0.1176     
5361.4324  13.5576    12.2688    900.4021   1950.0000  0.0882     24.2417    0.1061     0.1098     
5361.5848  15.9904    12.2588    484.9209   1950.0000  0.0789     15.2821    0.0910     0.0984     
5361.7372  16.3577    12.2705    696.4700   1950.0000  0.0782     14.3010    0.0896     0.0981     
5361.8896  18.2916    12.2822    1055.8942  1950.0000  0.0775     13.3838    0.0883     0.0978     
5362.0420  17.5414    12.2810    969.9901   1950.0000  0.0746     10.4594    0.0882     0.0956     
5362.1944  19.6377    12.3052    685.3816   1950.0000  0.0681     7.7808     0.0814     0.0863     
5362.3468  18.6860    12.3263    546.6788   1950.0000  0.0636     6.1974     0.0749     0.0800     
5362.4992  20.4382    12.3259    414.4940   1950.0000  0.0653     7.6058     0.0738     0.0807     
5362.6516  19.6729    12.3158    522.4117   1950.0000  0.0670     9.4044     0.0727     0.0815     
5362.8041  21.1581    12.2935    494.0236   1950.0000  0.0783     16.5539    0.0836     0.0961     
5362.9565  23.2824    12.2818    518.8318   1949.9237  0.0878     50.7572    0.0917     0.1001     
5363.1089  23.6744    12.2809    431.7232   1926.4366  0.0805     65.5743    0.0875     0.0883     
5363.2613  26.5852    12.2908    370.6862   1778.6222  0.0764     34.9519    0.0855     0.0859     
5363.4137  25.1454    12.2819    369.4800   1736.4688  0.0722     19.8857    0.0835     0.0835     
5363.5661  25.2729    12.3023    247.9164   1691.0973  0.0781     34.8203    0.0884     0.0884     
5363.7185  20.8711    12.2594    207.3048   1313.4178  0.0885     40.7034    0.0995     0.1034     
5363.8709  18.8524    12.2710    306.9046   1688.9458  0.0968     45.3155    0.1129     0.1163     
5364.0233  14.6861    12.2809    364.2797   1919.7126  0.0903     30.2095    0.1085     0.1102     
5364.1757  13.7014    12.2796    453.8045   1876.1924  0.0837     19.7076    0.1040     0.1041     
5364.3281  15.4895    12.2810    398.1153   1873.8872  0.0745     15.0726    0.0900     0.0900     
5364.4805  16.4184    12.3158    361.4391   1892.7149  0.0705     14.9055    0.0830     0.0830     
5364.6329  17.3595    12.3056    456.9094   1832.1035  0.0778     27.9062    0.0897     0.0897     
5364.7853  14.2904    12.3155    347.5986   1881.9683  0.0790     22.3274    0.0905     0.0936     
5364.9377  15.1712    12.3159    274.4936   1795.9095  0.0801     19.0689    0.0913     0.0975     
5365.0901  15.2995    12.3271    213.2905   1515.5657  0.0750     10.2143    0.0891     0.0973     
5365.2425  15.6298    12.3057    185.3320   1242.1269  0.0684     4.6971     0.0881     0.1000     
5365.3949  16.1035    12.3177    174.3707   1121.4487  0.0616     2.6755     0.0839     0.0970     
5365.5473  15.3666    12.3050    177.1449   1460.9094  0.0569     1.9487     0.0783     0.0897     
5365.6997  17.3117    12.2814    193.7334   1523.0629  0.0522     1.3904     0.0728     0.0823     
5365.8521  17.3378    12.3042    211.1406   1655.9924  0.0550     3.2969     0.0698     0.0698     
5366.0045  17.8302    12.2808    264.6768   1831.4820  0.0551     3.3177     0.0699     0.0699     
5366.1569  18.3747    12.2588    334.9799   1942.2636  0.0702     8.4247     0.0897     0.0897     
5366.3093  18.3604    12.2575    470.4264   1949.9968  0.0806     11.8208    0.1079     0.1079     
5366.4617  16.5509    12.2580    652.6923   1950.0000  0.0910     17.0508    0.1262     0.1262     
5366.6141  14.7216    12.2566    627.7640   1950.0000  0.1174     45.2858    0.1650     0.1650     
5366.7665  13.4354    12.2567    512.9495   1950.0000  0.1434     110.3573   0.1961     0.1961     
5366.9189  15.8543    12.2785    367.7962   1950.0000  0.1710     415.3010   0.2069     0.2070     
5367.0713  14.6162    12.2350    294.0900   1949.9151  0.1781     608.4342   0.2098     0.2099     
5367.2237  16.0684    12.2356    281.5598   1926.6571  0.1850     915.0822   0.2126     0.2127     
5367.3761  16.1021    12.2590    273.7818   1793.5417  0.1690     439.2662   0.2019     0.2019     
5367.5285  18.4549    12.3052    216.4083   1451.8346  0.1281     78.4616    0.1701     0.1701     
5367.6809  19.6234    12.3266    167.3367   1047.2208  0.0769     6.6705     0.1194     0.1194     
5367.8333  21.2759    12.3048    226.4462   734.8312   0.0628     2.8583     0.1000     0.1000     
5367.9857  23.4031    12.3263    132.6967   499.7748   0.0488     0.9936     0.0805     0.0805     
5368.1381  21.4524    12.3262    87.7277    339.9275   0.0396     0.4419     0.0630     0.0639     
5368.2905  22.0783    12.2931    56.0588    207.1324   0.0469     0.9314     0.0692     0.0724     
5368.4429  21.1375    12.3029    55.0961    170.9981   0.0639     4.2838     0.0834     0.0876     
5368.5953  23.8848    12.2912    87.4343    271.1132   0.0741     9.9056     0.0911     0.0956     
5368.7477  21.0562    12.3024    126.1349   383.4287   0.0843     22.1710    0.0989     0.1035     
5368.9001  19.2100    12.2823    179.3910   579.8712   0.1012     112.3108   0.1103     0.1135     
5369.0525  15.9375    12.2935    279.0401   1011.5837  0.1060     188.7322   0.1123     0.1165     
5369.2049  14.4541    12.3038    440.1716   1937.2017  0.1065     107.8903   0.1157     0.1217     
5369.3574  12.6660    12.3147    477.0608   1697.7888  0.1058     81.9211    0.1162     0.1237     
5369.5098  12.4861    12.3491    357.1166   1872.1669  0.1051     65.2817    0.1166     0.1257     
5369.6622  11.9488    12.3284    394.4261   1949.9674  0.1009     97.0952    0.1102     0.1143     
5369.8146  12.4305    12.3043    342.9033   1950.0000  0.0924     163.6264   0.0996     0.0996     
5369.9670  12.9470    12.2935    506.0324   1950.0000  0.0891     95.5216    0.0978     0.0978     
5370.1194  15.5024    12.3037    542.5991   1950.0000  0.0918     104.1902   0.1009     0.1009     
5370.2718  18.1458    12.2921    865.3380   1950.0000  0.0944     113.5798   0.1040     0.1040     
5370.4242  20.4313    12.2917    571.0613   1950.0000  0.1006     126.3868   0.1118     0.1118     
5370.5766  20.0625    12.3034    802.7526   1950.0000  0.1020     73.2447    0.1162     0.1188     
5370.7290  18.7348    12.3037    713.6391   1950.0000  0.0966     43.7934    0.1130     0.1164     
5370.8814  16.1238    12.2818    666.5319   1950.0000  0.0962     44.4872    0.1137     0.1154     
5371.0338  15.5142    12.2814    590.8294   1950.0000  0.0958     45.3651    0.1144     0.1144     
5371.1862  15.0475    12.3028    668.8343   1950.0000  0.1066     66.7221    0.1280     0.1280     
5371.3386  14.5475    12.2818    1192.3769  1950.0000  0.1291     187.7991   0.1505     0.1505     
5371.4910  13.5996    12.2701    1040.5322  1950.0000  0.1495     588.7373   0.1666     0.1666     
5371.6434  16.3262    12.2700    443.5994   1950.0000  0.1513     810.7533   0.1658     0.1659     
5371.7958  16.7606    12.2576    397.7801   1950.0000  0.1530     1178.6710  0.1649     0.1652     
5371.9482  17.4004    12.2804    417.8786   1950.0000  0.1478     866.7105   0.1606     0.1607     
5372.1006  16.2979    12.2795    398.4488   1950.0000  0.1444     578.3683   0.1597     0.1598     
5372.2530  19.0128    12.2585    359.0120   1949.9122  0.1297     288.1505   0.1460     0.1460     
5372.4054  21.1314    12.2706    230.6928   1928.6464  0.1202     176.0296   0.1372     0.1372     
5372.5578  20.3425    12.2922    217.9289   1788.5255  0.1105     104.6831   0.1284     0.1284     
5372.7102  21.0783    12.3289    237.2240   1643.5404  0.0865     15.0554    0.1113     0.1172     
5372.8626  21.9376    12.3164    218.5956   1408.4194  0.0638     2.7670     0.0992     0.1119     
5373.0150  25.9874    12.3164    200.7423   1082.3366  0.0374     0.3277     0.0792     0.0871     
5373.1674  26.3833    12.3050    174.2789   788.4561   0.0293     0.1294     0.0676     0.0746     
5373.3198  25.8918    12.2818    159.9955   567.7971   0.0212     0.0399     0.0560     0.0621     
5373.4722  26.2237    12.2718    153.7248   441.3609   0.0248     0.0630     0.0489     0.0570     
