DEPTH      GR         CAL        RES90      RES10      nmrFF      nmrPerm    nmrPhie    nmrPhiT    
5475.1772  22.0800    12.3268    163.5478   196.7090   0.0680     4.3036     0.0910     0.1069     
5475.3296  30.0501    12.3322    177.3437   200.7632   0.0532     1.5504     0.0769     0.0893     
5475.4820  39.8544    12.3350    193.8796   218.7771   0.0362     0.4019     0.0600     0.0682     
5475.6345  47.3203    12.3191    213.5261   250.3633   0.0212     0.0355     0.0436     0.0490     
5475.7869  48.5926    12.3160    225.6062   271.0967   0.0218     0.0494     0.0484     0.0544     
5475.9393  42.1014    12.3271    234.4641   280.0019   0.0297     0.1396     0.0671     0.0715     
5476.0917  31.9772    12.3262    249.0775   307.3292   0.0358     0.2751     0.0746     0.0763     
5476.2441  22.6831    12.3200    261.1391   335.2166   0.0446     0.7536     0.0836     0.0836     
5476.3965  18.5183    12.3422    266.3839   345.8183   0.0600     2.7607     0.0965     0.0976     
5476.5489  17.1560    12.3805    270.7834   350.9402   0.0794     10.6102    0.1124     0.1153     
5476.7013  17.6274    12.3912    276.2187   355.8001   0.0957     24.3977    0.1255     0.1277     
5476.8537  16.8274    12.3382    282.2306   362.3005   0.1026     38.4351    0.1307     0.1316     
5477.0061  16.6803    12.3440    287.8897   362.9518   0.1058     47.5732    0.1328     0.1330     
5477.1585  16.6198    12.3443    291.5210   359.0492   0.0992     35.2670    0.1262     0.1263     
5477.3109  16.4078    12.3517    290.5914   349.2711   0.0962     28.9660    0.1243     0.1243     
5477.4633  15.3593    12.3525    289.0487   332.4893   0.1089     48.4550    0.1395     0.1395     
5477.6157  14.1743    12.3454    289.9490   322.6148   0.1181     69.5435    0.1503     0.1503     
5477.7681  13.2965    12.3454    292.3088   322.7301   0.1275     99.9558    0.1606     0.1606     
5477.9205  13.3202    12.3454    288.2537   321.5297   0.1282     102.9095   0.1620     0.1622     
5478.0729  13.5363    12.3454    276.9701   311.1839   0.1061     43.5168    0.1423     0.1444     
5478.2253  13.5798    12.3454    264.1328   290.4529   0.0807     8.4255     0.1190     0.1240     
5478.3777  14.2715    12.3454    249.3433   264.6646   0.0724     5.0981     0.1109     0.1167     
5478.5301  15.0893    12.3333    235.9915   240.2173   0.0618     2.6977     0.0982     0.1050     
5478.6825  17.1212    12.3200    227.9875   222.3757   0.0555     2.3135     0.0804     0.0882     
5478.8349  19.0849    12.3302    218.5869   206.6162   0.0580     3.2062     0.0731     0.0810     
5478.9873  22.8871    12.3231    210.2273   198.4439   0.0522     1.3684     0.0758     0.0829     
5479.1397  28.2932    12.3191    204.2905   193.5803   0.0522     1.3106     0.0787     0.0861     
5479.2921  33.2801    12.3160    199.5605   186.3890   0.0483     0.9858     0.0779     0.0863     
5479.4445  37.9802    12.3231    200.6161   190.1620   0.0367     0.3359     0.0661     0.0776     
5479.5969  40.1966    12.3151    204.5714   205.8395   0.0257     0.0836     0.0468     0.0602     
5479.7493  39.1259    12.3049    204.9600   218.5811   0.0207     0.0304     0.0359     0.0462     
5479.9017  32.3701    12.3200    197.1216   214.8505   0.0222     0.0395     0.0394     0.0458     
5480.0541  25.2630    12.3302    183.1962   191.8650   0.0260     0.0839     0.0464     0.0489     
5480.2065  22.9004    12.3218    169.4367   166.5704   0.0321     0.1767     0.0587     0.0600     
5480.3589  28.0141    12.3167    158.7880   146.7843   0.0338     0.2122     0.0662     0.0726     
5480.5113  36.2916    12.3160    156.9820   135.2934   0.0316     0.1723     0.0657     0.0773     
5480.6637  44.5188    12.3271    169.4705   142.5896   0.0286     0.1201     0.0616     0.0741     
5480.8161  51.7914    12.3289    190.8932   175.5201   0.0241     0.0689     0.0524     0.0650     
5480.9685  57.0050    12.3194    206.1570   223.8598   0.0223     0.0489     0.0403     0.0512     
5481.1209  57.0397    12.3248    206.9158   260.6360   0.0411     1.5411     0.0569     0.0662     
5481.2733  46.0021    12.3529    198.3465   265.0428   0.0653     3.8662     0.0873     0.0958     
5481.4257  32.4796    12.3875    185.8297   241.5795   0.0632     3.2103     0.0860     0.0953     
5481.5781  21.1934    12.3938    174.7849   211.1199   0.0558     2.0750     0.0788     0.0876     
5481.7305  19.0137    12.4010    169.3214   194.2767   0.0409     0.5310     0.0644     0.0698     
5481.8829  20.9268    12.3929    165.8522   185.3312   0.0330     0.1936     0.0600     0.0620     
5482.0353  25.2956    12.3787    161.4518   174.7373   0.0315     0.1588     0.0619     0.0633     
5482.1877  28.9887    12.3760    157.7501   167.4136   0.0299     0.1298     0.0625     0.0641     
5482.3402  29.9244    12.3686    153.2571   165.5532   0.0277     0.1028     0.0639     0.0676     
5482.4926  30.7235    12.3692    144.3831   154.4170   0.0242     0.0737     0.0653     0.0754     
5482.6450  31.9197    12.3707    131.7231   134.1938   0.0256     0.1017     0.0646     0.0762     
5482.7974  33.8918    12.3565    119.9295   115.3947   0.0351     0.2644     0.0654     0.0701     
5482.9498  34.1601    12.3485    112.0257   103.0974   0.0422     0.6177     0.0680     0.0699     
5483.1022  36.5717    12.3316    106.4892   94.1972    0.0513     1.6496     0.0752     0.0752     
5483.2546  39.3473    12.3295    101.2228   82.8543    0.0594     2.6953     0.0868     0.0869     
5483.4070  43.5067    12.3316    99.7045    74.5140    0.0586     2.3170     0.0882     0.0893     
5483.5594  44.1686    12.3322    105.6474   74.7929    0.0570     2.1145     0.0834     0.0861     
5483.7118  42.8732    12.3470    122.4167   86.8343    0.0571     2.2531     0.0806     0.0840     
5483.8642  35.8196    12.3645    147.1738   109.7154   0.0566     2.2532     0.0765     0.0819     
5484.0166  25.2417    12.3867    171.9935   141.2269   0.0543     1.8062     0.0724     0.0817     
5484.1690  17.0530    12.3956    193.8354   187.0426   0.0491     1.0761     0.0693     0.0810     
5484.3214  14.2503    12.3888    213.0845   257.7403   0.0418     0.5201     0.0621     0.0734     
5484.4738  15.3419    12.3962    228.3694   339.4285   0.0359     0.2819     0.0574     0.0647     
5484.6262  16.5466    12.3983    238.9820   389.4075   0.0271     0.1169     0.0489     0.0519     
5484.7786  17.1584    12.4002    249.2596   410.4838   0.0181     0.0179     0.0411     0.0411     
5484.9310  18.6048    12.4281    268.8966   433.3007   0.0182     0.0191     0.0451     0.0451     
5485.0834  19.0643    12.4606    300.1377   457.9021   0.0199     0.0267     0.0455     0.0456     
5485.2358  19.3863    12.4971    336.6560   488.0507   0.0228     0.0449     0.0447     0.0449     
5485.3882  18.9953    12.5252    397.7524   555.4546   0.0257     0.0732     0.0417     0.0461     
5485.5406  19.4424    12.4424    481.5839   694.8193   0.0289     0.1161     0.0378     0.0524     
5485.6930  18.8386    12.3686    524.6217   768.9038   0.0302     0.1362     0.0397     0.0605     
5485.8454  18.2085    12.3585    538.0354   748.4065   0.0273     0.0952     0.0424     0.0650     
5485.9978  15.8788    12.3477    542.2865   721.8522   0.0244     0.0670     0.0444     0.0669     
5486.1502  14.6170    12.3413    539.1736   694.0506   0.0224     0.0504     0.0459     0.0663     
5486.3026  14.0130    12.3423    527.7850   644.1531   0.0217     0.0408     0.0443     0.0565     
5486.4550  13.7113    12.3538    512.9041   594.3453   0.0234     0.0595     0.0398     0.0443     
5486.6074  13.8706    12.3517    499.9521   565.3515   0.0292     0.1535     0.0408     0.0444     
5486.7598  14.1025    12.3525    483.2796   551.6489   0.0338     0.3127     0.0469     0.0483     
5486.9122  14.9188    12.3413    456.5882   527.8562   0.0386     0.5051     0.0558     0.0558     
5487.0646  14.3243    12.3463    428.5181   481.6692   0.0402     0.4936     0.0649     0.0649     
5487.2170  12.8522    12.3636    402.6741   432.6825   0.0343     0.2470     0.0606     0.0606     
5487.3694  12.9891    12.3431    375.1699   388.0223   0.0278     0.0997     0.0504     0.0504     
5487.5218  16.7668    12.3194    333.3080   338.7219   0.0251     0.0657     0.0457     0.0457     
5487.6742  23.6378    12.3622    276.9213   268.0863   0.0228     0.0442     0.0432     0.0455     
5487.8266  31.0019    12.4046    227.2268   193.0568   0.0230     0.0490     0.0459     0.0548     
5487.9790  41.5618    12.3574    205.2908   153.4469   0.0275     0.1011     0.0519     0.0637     
5488.1314  51.0225    12.3653    210.2569   156.9950   0.0303     0.1380     0.0558     0.0659     
5488.2838  52.9895    12.3350    215.4693   166.9764   0.0271     0.0927     0.0528     0.0646     
5488.4362  49.8987    12.3298    217.2507   184.3425   0.0243     0.0618     0.0490     0.0620     
5488.5886  45.6437    12.3470    210.3437   199.4874   0.0250     0.0717     0.0479     0.0602     
5488.7410  44.2568    12.3458    193.5875   190.8182   0.0318     0.1783     0.0568     0.0658     
5488.8935  39.0013    12.3295    182.9719   174.5721   0.0382     0.3515     0.0658     0.0720     
5489.0459  32.2945    12.3316    186.2797   174.5271   0.0423     0.5542     0.0673     0.0727     
5489.1983  24.7253    12.3255    195.0621   187.8192   0.0470     1.0215     0.0690     0.0727     
5489.3507  18.7964    12.3352    203.2204   202.3558   0.0543     2.2764     0.0731     0.0757     
5489.5031  14.0036    12.3538    207.6018   215.8565   0.0653     5.1553     0.0825     0.0884     
5489.6555  11.9229    12.3437    206.6143   223.2167   0.0755     8.9984     0.0927     0.1016     
5489.8079  11.9410    12.3396    201.3830   220.3055   0.0806     12.1190    0.0989     0.1074     
5489.9603  12.6494    12.3477    195.0022   211.2146   0.0866     20.5415    0.1050     0.1115     
5490.1127  13.6868    12.3534    192.8070   202.9669   0.0942     43.0233    0.1112     0.1133     
5490.2651  13.9748    12.3663    194.4348   197.1396   0.0986     68.8886    0.1142     0.1142     
5490.4175  13.9397    12.3666    199.5437   202.9054   0.0975     70.7819    0.1111     0.1123     
5490.5699  14.5659    12.3660    205.9970   217.2295   0.0956     52.6789    0.1079     0.1123     
5490.7223  15.2901    12.3565    208.2616   231.6762   0.0949     38.4580    0.1065     0.1162     
5490.8747  15.7786    12.3565    207.9365   243.3608   0.0969     33.9208    0.1097     0.1221     
5491.0271  14.4603    12.3605    206.3460   248.1282   0.0970     40.3967    0.1137     0.1184     
5491.1795  14.1125    12.3689    202.4889   244.1670   0.0914     31.2190    0.1118     0.1124     
5491.3319  16.7453    12.3713    195.4305   230.4577   0.0844     19.1409    0.1063     0.1066     
5491.4843  24.9587    12.3659    186.2203   209.1112   0.0736     9.9671     0.0974     0.0974     
5491.6367  36.6289    12.3605    179.2925   191.3709   0.0579     2.8897     0.0811     0.0811     
5491.7891  44.4794    12.3636    175.5974   179.7829   0.0463     1.1586     0.0648     0.0648     
5491.9415  44.9452    12.3565    174.2025   168.7333   0.0415     0.7318     0.0578     0.0578     
5492.0939  38.5720    12.3511    180.4651   172.9821   0.0444     0.9616     0.0616     0.0616     
5492.2463  28.8430    12.3430    192.2775   192.8982   0.0478     1.5759     0.0641     0.0641     
5492.3987  21.7065    12.3454    201.8886   213.5525   0.0512     2.3180     0.0630     0.0657     
5492.5511  16.6405    12.3440    207.1326   230.4820   0.0541     2.2893     0.0626     0.0740     
5492.7035  15.2893    12.3443    209.1204   239.7421   0.0597     2.8721     0.0687     0.0860     
5492.8559  14.9589    12.3517    209.3739   237.2216   0.0651     4.4124     0.0761     0.0910     
5493.0083  15.1589    12.3538    208.9319   225.5359   0.0696     6.3835     0.0838     0.0942     
5493.1607  15.1620    12.3491    210.2775   211.6027   0.0698     6.9809     0.0885     0.0925     
5493.3131  15.0673    12.3491    217.0352   206.1385   0.0649     4.7237     0.0871     0.0893     
5493.4655  15.5665    12.3517    230.6281   210.1803   0.0592     2.6126     0.0846     0.0875     
5493.6179  17.6552    12.3511    254.1112   227.9599   0.0540     1.6641     0.0793     0.0837     
5493.7703  22.4263    12.3430    291.4964   274.4826   0.0435     0.8208     0.0667     0.0734     
5493.9227  28.5039    12.3454    335.4711   353.8501   0.0294     0.1215     0.0469     0.0588     
5494.0751  33.7512    12.3454    372.4076   451.3352   0.0283     0.1063     0.0406     0.0571     
5494.2275  37.3303    12.3494    397.2731   543.2596   0.0335     0.2411     0.0433     0.0581     
5494.3799  36.2144    12.3511    417.3911   615.5399   0.0419     0.6798     0.0538     0.0637     
5494.5323  31.5026    12.3417    442.1645   673.4642   0.0571     6.9943     0.0705     0.0750     
5494.6847  24.1607    12.3443    475.1945   742.9071   0.0798     21.8713    0.0940     0.0957     
5494.8371  19.7214    12.3491    513.0749   804.4114   0.0892     26.9961    0.1060     0.1104     
5494.9895  18.1476    12.3491    550.7915   840.4408   0.0892     21.6819    0.1096     0.1141     
5495.1419  17.3753    12.3517    582.7511   847.2288   0.0885     21.1277    0.1109     0.1132     
5495.2943  16.4989    12.3565    617.4702   839.7134   0.0901     24.5770    0.1135     0.1140     
5495.4467  16.4998    12.3565    648.3226   846.7171   0.0959     38.0785    0.1178     0.1178     
5495.5992  16.8663    12.3538    651.7122   844.3684   0.0965     41.8990    0.1155     0.1174     
5495.7516  16.0838    12.3517    648.4539   804.8489   0.0884     24.4734    0.1052     0.1101     
5495.9040  14.4228    12.3511    640.6382   758.0261   0.0819     16.9365    0.0993     0.1033     
5496.0564  14.2008    12.3430    627.1480   697.5619   0.0756     11.8113    0.0929     0.0958     
5496.2088  14.5271    12.3454    618.5669   674.0149   0.0683     7.8277     0.0857     0.0874     
5496.3612  13.9846    12.3534    618.3380   661.5965   0.0632     4.3546     0.0836     0.0855     
5496.5136  13.3973    12.3716    613.3194   654.5349   0.0661     4.3868     0.0889     0.0940     
5496.6660  13.8165    12.3747    602.5431   653.5436   0.0703     5.2988     0.0922     0.1024     
5496.8184  14.8419    12.3676    587.2670   662.2612   0.0739     6.2645     0.0929     0.1092     
5496.9708  15.0562    12.3663    555.8063   636.1878   0.0744     6.4667     0.0878     0.1095     
5497.1232  16.0807    12.3612    533.8341   588.8903   0.0717     5.6859     0.0833     0.1046     
5497.2756  17.3009    12.3565    505.3405   571.2633   0.0710     5.5754     0.0849     0.1029     
5497.4280  17.6103    12.3525    473.3726   530.9223   0.0724     6.1452     0.0894     0.1039     
5497.5804  16.6026    12.3534    439.7593   487.6341   0.0771     8.6821     0.0984     0.1085     
5497.7328  16.4934    12.3676    408.9385   447.2654   0.0848     13.7428    0.1111     0.1155     
5497.8852  16.9614    12.3689    380.8006   408.2627   0.0853     14.8498    0.1131     0.1144     
5498.0376  18.8983    12.3713    354.6132   358.2081   0.0815     11.4162    0.1069     0.1119     
5498.1900  20.5107    12.3686    332.7372   310.8843   0.0766     7.8760     0.0980     0.1096     
5498.3424  21.3681    12.3666    312.4345   283.3399   0.0684     4.8667     0.0833     0.1006     
5498.4948  21.4949    12.3686    293.0747   260.9787   0.0590     2.9237     0.0696     0.0836     
5498.6472  22.3095    12.3612    273.5437   235.9794   0.0593     3.5555     0.0757     0.0790     
5498.7996  22.9412    12.3619    258.5683   205.3866   0.0624     4.1967     0.0812     0.0839     
5498.9520  21.2258    12.3686    261.7702   196.9647   0.0660     5.4381     0.0843     0.0879     
5499.1044  17.9728    12.3639    296.1674   235.2854   0.0704     7.4974     0.0893     0.0927     
5499.2568  16.1813    12.3639    340.1338   304.8663   0.0736     8.7071     0.0953     0.0974     
5499.4092  15.9430    12.3612    364.0903   376.8265   0.0690     5.9269     0.0901     0.0954     
5499.5616  15.6500    12.3645    372.8073   446.5608   0.0635     3.7584     0.0774     0.0901     
5499.7140  14.3201    12.3707    373.2208   492.8224   0.0645     4.1414     0.0741     0.0906     
5499.8664  14.0083    12.3605    368.0690   495.8255   0.0679     5.0637     0.0742     0.0956     
5500.0188  13.7576    12.3676    365.6838   470.5498   0.0734     6.4570     0.0806     0.1058     
5500.1712  14.5488    12.3676    372.5024   451.9074   0.0747     6.8626     0.0863     0.1081     
5500.3236  13.9456    12.3689    385.0483   450.4634   0.0740     6.9098     0.0895     0.1053     
5500.4760  14.2338    12.3713    392.2205   453.9212   0.0736     7.0292     0.0906     0.1031     
5500.6284  13.5241    12.3686    388.7509   444.5252   0.0759     11.8217    0.0936     0.1003     
5500.7808  13.8092    12.3639    377.6134   419.8003   0.0796     19.0059    0.0967     0.0967     
5500.9332  14.5740    12.3720    364.8340   395.1425   0.0766     14.7570    0.0946     0.0949     
5501.0856  16.3039    12.3834    354.1847   377.9264   0.0745     10.1597    0.0946     0.0961     
5501.2380  17.1325    12.3747    345.7533   360.2275   0.0745     8.9282     0.0958     0.0989     
5501.3904  16.3365    12.3918    338.7490   348.6097   0.0753     9.5260     0.0963     0.0999     
5501.5428  16.1916    12.4545    332.6534   342.0121   0.0772     13.8999    0.0943     0.0970     
5501.6952  17.2987    12.5061    323.2230   330.8008   0.0826     22.6644    0.0963     0.1003     
5501.8476  18.3016    12.5398    309.8621   318.5945   0.0909     29.7466    0.1051     0.1118     
5502.0000  18.1328    12.5519    290.0087   291.3255   0.0918     26.1930    0.1073     0.1161     
5502.1525  16.9055    12.5365    270.2576   258.8210   0.0913     22.4437    0.1087     0.1184     
5502.3049  17.1312    12.4527    261.8070   242.8132   0.0908     21.2224    0.1100     0.1188     
5502.4573  17.4460    12.3636    255.7570   233.6072   0.0924     23.7730    0.1128     0.1195     
5502.6097  17.6325    12.3605    253.7857   230.3644   0.0905     21.0413    0.1139     0.1179     
5502.7621  16.9768    12.3663    256.9659   237.4717   0.0911     21.5598    0.1138     0.1188     
5502.9145  14.9119    12.3612    260.9764   257.1955   0.0957     27.8764    0.1145     0.1240     
5503.0669  13.1630    12.3538    257.9991   271.0579   0.1119     63.1950    0.1220     0.1417     
5503.2193  11.9416    12.3518    248.0313   267.8836   0.1243     97.9672    0.1306     0.1543     
5503.3717  12.3740    12.3524    235.0494   251.0721   0.1178     77.2590    0.1260     0.1468     
5503.5241  13.2379    12.3575    221.1699   224.1673   0.1143     63.7870    0.1232     0.1440     
5503.6765  14.7812    12.3908    210.9008   200.5516   0.1104     86.4073    0.1185     0.1345     
5503.8289  16.1476    12.4363    208.3628   188.0027   0.1072     1420.1609  0.1115     0.1164     
5503.9813  17.5234    12.4909    214.3389   194.7656   0.1099     87874.0930 0.1114     0.1114     
5504.1337  18.4880    12.5041    221.2925   205.5983   0.1171     150367.34270.1185     0.1222     
5504.2861  18.4096    12.4617    226.6871   223.0114   0.1205     194.4650   0.1249     0.1386     
5504.4385  18.6248    12.3919    226.2845   240.3435   0.1131     76.1553    0.1234     0.1419     
5504.5909  19.7548    12.3457    214.8607   239.4198   0.0881     18.2842    0.1085     0.1183     
5504.7433  22.2978    12.3322    196.4355   215.3012   0.0701     6.5442     0.0959     0.0959     
5504.8957  27.3488    12.3363    178.8504   178.5718   0.0637     3.8493     0.0899     0.0899     
5505.0481  32.4716    12.3241    172.6413   155.0689   0.0627     3.5350     0.0892     0.0892     
5505.2005  35.3630    12.3194    180.5958   157.7291   0.0610     3.1306     0.0873     0.0873     
5505.3529  37.1513    12.3302    191.6513   171.3368   0.0582     2.5278     0.0843     0.0843     
5505.5053  39.6964    12.3464    199.5105   185.0269   0.0520     1.5790     0.0794     0.0818     
5505.6577  42.5276    12.3430    208.9553   206.6675   0.0441     0.6210     0.0714     0.0788     
5505.8101  43.9673    12.3413    214.9118   228.4587   0.0445     0.6428     0.0694     0.0796     
5505.9625  44.1056    12.3342    216.9033   245.6900   0.0479     0.9253     0.0702     0.0837     
5506.1149  44.2844    12.3262    216.2697   249.6359   0.0584     2.2016     0.0795     0.0975     
5506.2673  41.0614    12.3147    214.6121   241.2091   0.0704     4.5338     0.0916     0.1141     
5506.4197  34.0330    12.3194    218.3563   236.0440   0.0776     7.0490     0.0964     0.1202     
5506.5721  26.3950    12.3167    231.6980   250.0796   0.0823     9.9902     0.0982     0.1202     
5506.7245  20.5646    12.3160    245.4911   271.8327   0.0831     11.1691    0.0957     0.1177     
5506.8769  17.0447    12.3150    250.5699   285.1130   0.0778     7.8107     0.0908     0.1167     
5507.0293  15.4214    12.3076    252.9762   296.9358   0.0838     17.0956    0.1010     0.1232     
5507.1817  15.5881    12.3167    253.0570   299.8636   0.1032     61.4246    0.1173     0.1256     
5507.3341  16.8601    12.3120    248.0588   286.0060   0.1142     217.4737   0.1255     0.1292     
5507.4865  18.5600    12.3120    243.1558   267.8606   0.1222     721.5546   0.1303     0.1308     
5507.6389  18.7668    12.3093    241.6546   258.9537   0.1214     868.0151   0.1287     0.1305     
5507.7913  19.0104    12.3100    240.3581   250.7636   0.1166     143.0267   0.1263     0.1372     
5507.9437  19.5733    12.3194    240.1351   248.6103   0.1168     67.4743    0.1267     0.1480     
5508.0961  19.5428    12.3140    240.5070   251.6822   0.1201     71.7037    0.1317     0.1535     
5508.2485  19.6587    12.3113    239.0674   252.1366   0.1233     81.3424    0.1381     0.1572     
5508.4009  18.2133    12.3150    234.6463   252.8756   0.1175     79.6967    0.1369     0.1459     
5508.5533  17.6919    12.3009    228.3047   249.5575   0.0993     47.3615    0.1205     0.1205     
5508.7057  17.7408    12.3049    220.7190   238.4748   0.0912     32.0628    0.1109     0.1111     
5508.8582  18.6101    12.3080    209.9592   217.5971   0.0897     31.8102    0.1079     0.1083     
5509.0106  19.4186    12.3009    199.4684   195.6760   0.0874     28.1120    0.1030     0.1061     
5509.1630  19.0739    12.2968    193.6190   186.7364   0.0840     18.1582    0.0969     0.1080     
5509.3154  19.7963    12.2951    186.7619   177.0553   0.0855     13.3412    0.0980     0.1187     
5509.4678  20.4928    12.3127    179.7907   166.0306   0.0966     31.6592    0.1076     0.1291     
5509.6202  21.1319    12.3268    177.4096   160.0566   0.1118     241.7748   0.1213     0.1297     
5509.7726  21.0931    12.3214    182.1058   168.6863   0.1208     599.4709   0.1291     0.1291     
5509.9250  20.9131    12.3147    185.9575   178.3404   0.1138     713.6666   0.1201     0.1201     
5510.0774  21.2092    12.3248    187.4555   185.2491   0.0976     569.4011   0.1004     0.1025     
5510.2298  19.5290    12.3342    186.9638   190.7961   0.0875     135.8270   0.0877     0.0945     
5510.3822  16.8283    12.3342    185.7984   198.1011   0.0863     70.2896    0.0865     0.0960     
5510.5346  15.2741    12.3423    183.2869   202.9681   0.0886     49.9872    0.0889     0.1016     
5510.6870  16.8706    12.3444    177.9421   199.2326   0.0996     210.5532   0.1001     0.1121     
5510.8394  20.9698    12.3231    170.5553   188.3900   0.1107     573.9410   0.1122     0.1171     
5510.9918  23.2211    12.3312    162.2602   174.2516   0.1120     724.8640   0.1160     0.1177     
5511.1442  23.1573    12.3494    153.7170   158.9736   0.1113     738.6377   0.1162     0.1169     
5511.2966  21.4861    12.3444    146.1984   145.6463   0.1088     529.4531   0.1165     0.1166     
5511.4490  20.8666    12.3272    141.0968   136.2505   0.1051     128.9991   0.1183     0.1183     
5511.6014  21.6918    12.3396    138.2699   128.6652   0.1033     76.1853    0.1224     0.1224     
5511.7538  23.3336    12.3491    137.1198   123.9340   0.0966     32.5330    0.1223     0.1223     
5511.9062  24.7217    12.3518    136.5764   124.6085   0.0876     18.9635    0.1142     0.1142     
5512.0586  28.8292    12.3646    133.9187   124.9499   0.0726     8.9016     0.0996     0.0996     
5512.2110  35.6896    12.3747    128.4419   120.4513   0.0580     2.9997     0.0804     0.0813     
5512.3634  42.4988    12.3878    120.1403   106.9709   0.0662     9.1541     0.0801     0.0829     
5512.5158  46.6891    12.4232    120.3078   97.9549    0.0790     22.7130    0.0904     0.0939     
5512.6682  49.9664    12.4151    135.8444   113.1245   0.0869     41.6675    0.0968     0.1009     
5512.8206  53.4658    12.3727    154.6339   142.0827   0.0965     65.8122    0.1055     0.1114     
5512.9730  53.7585    12.3218    169.2625   183.0376   0.1075     94.6004    0.1173     0.1248     
5513.1254  49.0953    12.3248    173.8244   222.5761   0.1114     133.6484   0.1224     0.1271     
5513.2778  43.3723    12.3288    168.0962   235.7963   0.1071     137.5334   0.1188     0.1205     
5513.4302  39.0286    12.3221    160.7207   225.3998   0.1011     95.7886    0.1136     0.1148     
5513.5826  37.2053    12.3241    154.6948   206.0317   0.0954     68.6679    0.1071     0.1091     
5513.7350  34.7417    12.3194    147.3152   179.1126   0.0904     51.9153    0.1010     0.1041     
5513.8874  31.4385    12.3248    138.4101   151.5818   0.0882     59.4388    0.0992     0.1006     
5514.0398  27.1554    12.3302    126.6051   124.4411   0.0912     109.5099   0.0992     0.1000     
5514.1922  23.0514    12.3231    115.8497   102.2801   0.0957     162.4547   0.1010     0.1039     
5514.3446  21.1229    12.3231    113.0335   92.1005    0.1015     175.2261   0.1058     0.1115     
5514.4970  21.3378    12.3231    117.2691   93.2496    0.1080     108.0122   0.1162     0.1247     
5514.6494  24.4116    12.3245    126.3785   103.3515   0.1062     64.5848    0.1233     0.1291     
5514.8018  30.1715    12.3268    135.1563   114.7397   0.0951     29.5843    0.1211     0.1213     
5514.9542  38.2046    12.3268    141.4098   125.7636   0.0860     16.5026    0.1139     0.1141     
5515.1066  47.6710    12.3255    146.6759   137.2296   0.0776     9.2881     0.1064     0.1071     
5515.2590  53.2473    12.3191    149.1507   144.3045   0.0746     8.5677     0.1007     0.1019     
5515.4115  51.0306    12.3201    153.2120   154.6442   0.0832     24.8467    0.1032     0.1033     
5515.5639  43.0349    12.3261    167.6211   182.6274   0.0945     50.7082    0.1103     0.1108     
5515.7163  35.2794    12.3228    185.4612   223.7622   0.0985     60.1811    0.1133     0.1154     
5515.8687  32.9827    12.3430    195.0585   245.6476   0.1057     99.3169    0.1194     0.1222     
5516.0211  31.0124    12.3440    201.5197   249.1273   0.1162     253.2464   0.1280     0.1295     
5516.1735  27.8376    12.3417    208.2392   253.4009   0.1363     1684.8762  0.1455     0.1455     
5516.3259  22.8885    12.3470    215.5096   270.8236   0.1665     3913.9711  0.1746     0.1746     
5516.4783  18.9964    12.3592    215.5553   270.0826   0.1727     3996.7093  0.1817     0.1817     
5516.6307  17.0071    12.3774    206.0441   236.6424   0.1769     3900.1916  0.1869     0.1869     
5516.7831  15.6090    12.4199    197.4005   207.4442   0.1632     2469.8533  0.1752     0.1752     
5516.9355  17.2456    12.4785    194.6465   204.8092   0.1341     2277.2988  0.1444     0.1444     
