DEPTH      GR         CAL        RES90      RES10      NMRFF      NMRPERM    NMRPHIE    NMRPHIT    
M          gAPI       in         ohm.m      ohm.m      DEC        mD         DEC        DEC        
$Format : 11,11,11,11,11,11,11,11,11
5488.3716  11.5049    15.8865    26.5976    86.7635    0.0001     0.0000     0.0003     0.0140     
5488.5240  11.4022    15.8970    29.3568    92.4924    0.0000     0.0000     0.0002     0.0073     
5488.6764  11.6473    15.9165    33.2418    106.8694   0.0000     0.0000     0.0050     0.0050     
5488.8288  11.3426    15.9496    34.5617    114.8465   0.0007     0.0000     0.0056     0.0061     
5488.9812  10.4178    15.9880    34.8987    122.8330   0.0020     0.0008     0.0073     0.0085     
5489.1336  10.0706    16.0127    40.5352    153.5820   0.0204     0.1392     0.0349     0.0405     
5489.2860  10.7568    16.0224    52.5732    188.2593   0.0552     3.6005     0.0606     0.0705     
5489.4384  11.5220    16.0317    74.6868    194.9820   0.0822     20.3661    0.0905     0.1009     
5489.5908  11.3646    16.0437    112.7882   245.5560   0.0858     21.2202    0.0991     0.1073     
5489.7432  10.4918    16.0573    143.0275   396.1171   0.0889     22.1244    0.1068     0.1131     
5489.8956  10.0087    16.0677    122.2281   537.1174   0.0807     14.0469    0.0969     0.1039     
5490.0480  10.6978    16.0725    76.2122    657.8310   0.0722     9.8431     0.0882     0.0918     
5490.2004  12.2116    16.0867    52.8800    760.7328   0.0562     2.7373     0.0731     0.0758     
5490.3528  14.2647    16.1224    45.3848    713.5165   0.0456     0.9464     0.0614     0.0664     
5490.5052  18.1394    16.1557    38.0863    489.2633   0.0348     0.2717     0.0496     0.0572     
5490.6576  25.0691    16.1822    30.0742    261.1375   0.0183     0.0212     0.0350     0.0507     
5490.8100  32.2274    16.2402    24.1643    284.2471   0.0195     0.0345     0.0449     0.0603     
5490.9624  35.2323    16.3199    19.8278    411.1159   0.0331     0.2040     0.0736     0.0792     
5491.1148  33.7586    16.3348    20.2056    251.7213   0.0392     0.3861     0.0842     0.0875     
5491.2672  30.5707    16.1015    19.8247    46.4877    0.0453     0.6776     0.0948     0.0957     
5491.4196  27.1704    14.9852    12.3486    21.8297    0.0513     1.1080     0.1020     0.1037     
5491.5720  22.9457    13.1841    8.4254     12.9784    0.0572     1.7183     0.1124     0.1180     
5491.7244  18.4290    12.2791    11.5522    10.5026    0.0596     2.8297     0.1934     0.1944     
5491.8768  14.8608    12.2649    17.8171    21.1095    0.0542     2.7433     0.2338     0.2351     
5492.0292  12.6191    12.2576    41.2788    31.6432    0.0482     2.5409     0.2705     0.2726     
5492.1816  11.2521    12.2596    78.2858    38.5831    0.0405     1.9571     0.2913     0.2980     
5492.3340  10.5867    12.2571    93.0330    45.0696    0.0419     1.5645     0.2413     0.2482     
5492.4864  10.6406    12.2396    88.3206    49.9064    0.0511     1.4453     0.1545     0.1586     
5492.6388  10.9363    12.2277    112.8986   54.1986    0.0558     1.5938     0.1172     0.1216     
5492.7912  10.9036    12.2250    154.5181   61.5599    0.0593     2.3493     0.0918     0.0971     
5492.9436  10.4347    12.2239    128.7189   72.2735    0.0618     3.2548     0.0825     0.0893     
5493.0960  10.2918    12.2244    77.5216    85.4135    0.0630     3.3557     0.0859     0.0928     
5493.2484  10.6559    12.2228    78.4331    89.1060    0.0618     2.7147     0.0885     0.0989     
5493.4008  10.8611    12.2220    84.3644    74.1424    0.0576     1.9489     0.0859     0.0951     
5493.5532  10.7242    12.2251    69.9303    54.1349    0.0524     1.3322     0.0817     0.0872     
5493.7056  10.7008    12.2243    69.4753    41.6898    0.0508     1.1412     0.0846     0.0860     
5493.8580  11.0132    12.2192    82.6337    36.7639    0.0579     2.0942     0.0950     0.0952     
5494.0104  11.3766    12.2176    91.6021    35.3978    0.0693     5.0426     0.1003     0.1043     
5494.1628  11.3042    12.2165    95.6734    32.1249    0.0757     7.9134     0.1009     0.1065     
5494.3152  10.8547    12.2156    88.5898    27.1636    0.0788     10.9683    0.1010     0.1056     
5494.4676  10.3894    12.2223    83.7372    23.0029    0.0785     13.0465    0.0988     0.1006     
5494.6200  10.0498    12.2301    98.7551    22.7641    0.0773     11.7428    0.1002     0.1002     
5494.7724  9.7871     12.2305    129.1765   27.2131    0.0773     10.3029    0.1027     0.1027     
5494.9248  9.5268     12.2278    282.1315   31.3762    0.0773     10.3131    0.1027     0.1027     
5495.0772  9.4876     12.2239    465.2531   32.2873    0.0773     10.3173    0.1027     0.1027     
5495.2296  9.9022     12.2208    367.3886   30.4770    0.0762     8.8923     0.1044     0.1044     
5495.3820  10.8231    12.2267    184.6867   27.2341    0.0723     6.0634     0.1016     0.1050     
5495.5344  11.8126    12.2391    108.0343   24.0904    0.0673     4.2181     0.0892     0.1001     
5495.6868  12.4990    12.2456    68.5461    22.2418    0.0639     3.4796     0.0789     0.0946     
5495.8392  12.9545    12.2438    65.6140    23.0123    0.0615     2.9089     0.0759     0.0923     
5495.9916  13.8079    12.2344    66.1904    25.5467    0.0576     2.1286     0.0756     0.0930     
5496.1440  15.1726    12.2223    70.4031    27.5780    0.0523     1.2192     0.0799     0.0980     
5496.2964  16.3148    12.2172    64.9201    28.9124    0.0491     0.9339     0.0836     0.0980     
5496.4488  16.6210    12.2187    50.4500    29.4634    0.0478     0.8428     0.0842     0.0928     
5496.6012  16.3106    12.2220    44.1275    32.7575    0.0489     0.9321     0.0839     0.0895     
5496.7536  16.2203    12.2199    56.0619    40.4425    0.0507     1.1808     0.0830     0.0854     
5496.9060  15.9802    12.2118    70.0996    48.4832    0.0546     1.8732     0.0809     0.0809     
5497.0584  14.7696    12.2084    87.6438    54.4411    0.0593     2.9163     0.0839     0.0839     
5497.2108  12.9540    12.2107    122.1234   59.7826    0.0664     4.4972     0.0943     0.0943     
5497.3632  11.7700    12.2125    210.3660   69.5197    0.0712     6.0774     0.1002     0.1002     
5497.5156  11.9083    12.2127    323.3339   83.3358    0.0754     8.1246     0.1042     0.1042     
5497.6680  13.0494    12.2085    331.0945   105.5322   0.0745     9.7835     0.0970     0.0970     
5497.8204  15.6133    12.2068    290.9742   129.9949   0.0612     4.9861     0.0806     0.0806     
5497.9728  20.4495    12.2111    285.1038   131.7725   0.0382     0.3976     0.0616     0.0616     
5498.1252  27.5349    12.2127    256.2405   137.1684   0.0304     0.1433     0.0559     0.0559     
5498.2776  35.7526    12.2126    203.5340   166.0650   0.0229     0.0454     0.0506     0.0506     
5498.4300  42.4348    12.2095    190.6318   179.7190   0.0207     0.0308     0.0492     0.0492     
5498.5824  46.2606    12.2058    223.5590   205.8574   0.0219     0.0372     0.0463     0.0464     
5498.7348  47.6140    12.2083    237.0458   264.5705   0.0184     0.0196     0.0402     0.0439     
5498.8872  46.8167    12.2116    216.7731   287.0385   0.0224     0.0400     0.0439     0.0457     
5499.0396  43.9484    12.2138    187.8640   252.9518   0.0265     0.0876     0.0479     0.0479     
5499.1920  38.0720    12.2177    136.2251   169.0113   0.0388     0.5096     0.0587     0.0587     
5499.3444  29.7784    12.2208    77.0690    81.4327    0.0527     2.4643     0.0686     0.0688     
5499.4968  20.5447    12.2196    51.9292    48.1811    0.0615     4.9166     0.0759     0.0788     
5499.6492  12.9857    12.2165    63.6645    49.9090    0.0639     5.2376     0.0777     0.0833     
5499.8016  9.5513     12.2132    96.6765    51.4584    0.0666     5.7750     0.0795     0.0884     
5499.9540  9.1689     12.2109    111.1667   40.5036    0.0710     7.1330     0.0819     0.0951     
5500.1064  9.5846     12.2123    116.3814   30.7011    0.0683     6.9600     0.0833     0.0895     
5500.2588  9.4673     12.2153    143.8119   26.4900    0.0632     3.5821     0.0825     0.0908     
5500.4112  9.2806     12.2106    157.8412   25.0290    0.0599     2.6004     0.0798     0.0905     
5500.5636  9.4103     12.2045    150.8278   28.9754    0.0563     1.8868     0.0763     0.0886     
5500.7160  9.3495     12.2060    156.6069   39.0057    0.0523     1.4402     0.0707     0.0810     
5500.8684  9.4539     12.2081    179.2356   55.8415    0.0523     1.7788     0.0686     0.0740     
5501.0208  10.1707    12.2089    222.1101   83.6363    0.0550     2.5981     0.0699     0.0735     
5501.1732  11.2042    12.2087    288.9095   128.0077   0.0571     3.1890     0.0712     0.0752     
5501.3256  11.7820    12.2096    343.4649   174.1216   0.0588     3.2149     0.0713     0.0814     
5501.4780  11.3644    12.2138    397.2612   194.1107   0.0589     2.2832     0.0707     0.0918     
5501.6304  10.5570    12.2118    469.2770   189.7457   0.0565     1.8822     0.0734     0.0900     
5501.7828  10.1806    12.2080    546.4321   179.7297   0.0538     1.6222     0.0756     0.0828     
5501.9352  10.5224    12.2102    619.7788   167.9321   0.0523     1.5607     0.0747     0.0773     
5502.0876  10.6854    12.2117    522.7972   141.6781   0.0501     1.4152     0.0720     0.0720     
5502.2400  10.2564    12.2141    295.9272   110.7341   0.0493     1.5322     0.0677     0.0678     
5502.3924  10.1545    12.2164    210.0914   99.9613    0.0513     1.9962     0.0677     0.0682     
5502.5448  11.0192    12.2130    289.0387   106.3880   0.0532     2.1535     0.0712     0.0719     
5502.6972  12.0084    12.2091    386.7283   110.0332   0.0541     2.1481     0.0747     0.0749     
5502.8496  11.7148    12.2069    391.2056   104.3014   0.0567     2.6231     0.0783     0.0783     
5503.0020  11.3990    12.2050    338.2953   105.9746   0.0608     4.0160     0.0801     0.0808     
5503.1544  13.7580    12.2065    295.4742   132.4565   0.0583     3.7997     0.0746     0.0755     
5503.3068  19.8571    12.2090    281.3451   188.8591   0.0501     2.0176     0.0659     0.0663     
5503.4592  27.6258    12.2094    272.5755   235.7097   0.0413     0.7839     0.0577     0.0578     
5503.6116  33.6650    12.2123    234.3058   212.2900   0.0288     0.2005     0.0462     0.0462     
5503.7640  36.8143    12.2154    204.5176   165.5227   0.0226     0.0432     0.0443     0.0443     
5503.9164  38.4805    12.2142    220.5332   170.9233   0.0280     0.1108     0.0561     0.0567     
5504.0688  39.0857    12.2107    229.9411   209.4843   0.0411     0.5957     0.0667     0.0700     
5504.2212  36.5927    12.2081    203.1482   246.7050   0.0561     2.4889     0.0752     0.0820     
5504.3736  29.7174    12.2101    184.4493   282.6042   0.0682     8.8851     0.0806     0.0873     
5504.5260  20.7477    12.2119    173.9359   294.0603   0.0741     22.1073    0.0834     0.0867     
5504.6784  13.7406    12.2104    155.6893   271.8987   0.0768     30.7382    0.0869     0.0875     
5504.8308  10.3196    12.2131    138.1354   255.9898   0.0797     33.7922    0.0912     0.0912     
5504.9832  9.6606     12.2171    141.7685   224.7044   0.0830     36.2620    0.0956     0.0956     
5505.1356  10.3132    12.2148    168.6990   254.2120   0.0849     32.8115    0.0987     0.0998     
5505.2880  11.7177    12.2117    202.3033   430.5924   0.0810     21.0549    0.0961     0.0988     
5505.4404  14.5334    12.2117    231.3958   555.2935   0.0614     7.2213     0.0786     0.0801     
5505.5928  18.6635    12.2109    250.5643   457.5889   0.0496     1.5707     0.0673     0.0679     
5505.7452  21.3036    12.2091    281.0245   438.3448   0.0509     1.8205     0.0674     0.0688     
5505.8976  19.9327    12.2069    351.6931   662.3897   0.0543     2.3572     0.0685     0.0734     
5506.0500  16.2796    12.2074    435.3505   749.7288   0.0585     3.1391     0.0711     0.0793     
5506.2024  14.1387    12.2151    460.4220   592.6501   0.0589     3.3735     0.0726     0.0789     
5506.3548  14.1197    12.2197    395.8650   503.1796   0.0589     3.7666     0.0726     0.0769     
5506.5072  14.2165    12.2156    362.5614   620.6395   0.0611     5.0783     0.0726     0.0774     
5506.6596  13.6074    12.2183    550.6445   883.1401   0.0683     9.3052     0.0790     0.0850     
5506.8120  13.0595    12.2268    959.9227   1332.9943  0.0821     15.4111    0.0936     0.1062     
5506.9644  12.9303    12.2295    1408.3076  1785.6667  0.0921     25.1721    0.1036     0.1193     
5507.1168  12.6509    12.2290    1734.7719  1949.9512  0.0954     42.9537    0.1064     0.1152     
5507.2692  11.9337    12.2313    1834.3068  1805.6302  0.0974     76.8920    0.1088     0.1121     
5507.4216  11.0658    12.2352    1762.9724  1355.3042  0.0982     101.4026   0.1101     0.1101     
5507.5740  10.7679    12.2342    1655.9965  1045.7490  0.0943     76.8790    0.1067     0.1067     
5507.7264  11.4211    12.2297    1487.1161  1176.2737  0.0844     39.8188    0.0975     0.0979     
5507.8788  12.4735    12.2231    1221.0746  1182.9156  0.0750     15.9860    0.0886     0.0909     
5508.0312  13.3172    12.2145    902.2552   898.8772   0.0704     9.2001     0.0839     0.0892     
5508.1836  13.6737    12.2111    621.4039   597.5095   0.0654     5.4571     0.0804     0.0870     
5508.3360  13.3972    12.2139    439.9272   411.0384   0.0616     3.6107     0.0799     0.0851     
5508.4884  13.3724    12.2190    334.2226   329.6249   0.0610     3.3759     0.0804     0.0850     
5508.6408  14.4448    12.2235    284.0301   253.5339   0.0598     3.1788     0.0795     0.0830     
5508.7932  16.4514    12.2188    286.6156   243.0379   0.0580     2.9409     0.0768     0.0793     
5508.9456  18.1503    12.2127    334.4611   336.5579   0.0563     2.9060     0.0737     0.0750     
5509.0980  18.9065    12.2150    396.0614   496.2135   0.0556     3.4250     0.0707     0.0707     
5509.2504  18.8834    12.2217    383.2497   566.7903   0.0565     3.9915     0.0707     0.0707     
5509.4028  17.9062    12.2239    291.1608   433.5278   0.0563     3.7082     0.0709     0.0711     
5509.5552  16.4707    12.2149    234.8159   290.5920   0.0542     2.9235     0.0686     0.0696     
5509.7076  15.3840    12.2072    204.8623   252.3917   0.0522     2.2348     0.0663     0.0692     
