DEPTH      GR         CAL        RES90      RES10      nmrFF      nmrPerm    nmrPhie    nmrPhiT    
5434.7461  13.8284    8.4815     188.8282   208.7368   0.0361     0.2780     0.0642     0.0646     
5434.8985  13.3058    8.4655     163.8196   198.0915   0.0308     0.1436     0.0606     0.0607     
5435.0509  11.8102    8.4974     151.8046   159.4514   0.0307     0.1420     0.0605     0.0608     
5435.2033  15.9536    8.4709     150.2589   150.9994   0.0360     0.2746     0.0644     0.0653     
5435.3557  17.6623    8.4815     161.3126   163.7695   0.0450     0.7280     0.0727     0.0735     
5435.5081  18.5639    8.4976     144.6662   155.6975   0.0537     1.5493     0.0834     0.0845     
5435.6605  16.9557    8.4764     120.2467   112.1827   0.0605     2.5785     0.0922     0.0935     
5435.8129  17.5640    8.4869     88.5908    86.3110    0.0673     4.2355     0.0987     0.1000     
5435.9653  20.5039    8.4764     74.3342    90.5593    0.0737     7.1739     0.1002     0.1026     
5436.1177  26.0393    8.4870     101.2987   130.2141   0.0719     6.5716     0.0926     0.0998     
5436.2701  30.2610    8.4972     134.7182   156.7869   0.0636     3.1113     0.0858     0.0987     
5436.4225  32.1474    8.4762     131.3479   191.2162   0.0595     2.1293     0.0860     0.1012     
5436.5749  27.5884    8.4813     123.4314   199.2531   0.0607     2.2867     0.0908     0.1043     
5436.7273  23.5241    8.4815     116.3960   184.8051   0.0640     3.0023     0.0968     0.1039     
5436.8797  20.6210    8.4816     109.7952   171.0028   0.0620     2.7161     0.0952     0.0987     
5437.0321  21.5260    8.4921     115.8994   169.3283   0.0534     1.3484     0.0873     0.0946     
5437.1845  24.5474    8.4869     122.1851   175.3402   0.0464     0.7405     0.0811     0.0937     
5437.3369  27.2521    8.4657     119.0875   175.3094   0.0425     0.5313     0.0774     0.0928     
5437.4893  31.2559    8.4814     112.2242   166.7749   0.0413     0.4705     0.0751     0.0882     
5437.6417  28.5341    8.5033     110.4272   155.9922   0.0434     0.5734     0.0754     0.0820     
5437.7941  25.4059    8.5028     102.6512   158.3007   0.0453     0.7088     0.0765     0.0783     
5437.9465  20.2182    8.4709     95.4587    132.9118   0.0458     0.7495     0.0782     0.0784     
5438.0989  21.7255    8.4976     91.7902    114.0938   0.0471     0.8348     0.0807     0.0807     
5438.2513  22.9415    8.4761     80.3104    91.4095    0.0511     1.2205     0.0832     0.0832     
5438.4037  23.6912    8.5027     87.1815    83.9648    0.0537     1.6428     0.0817     0.0817     
5438.5561  21.1656    8.4921     72.1756    59.9547    0.0494     1.1861     0.0749     0.0749     
5438.7085  18.6756    8.4815     70.9201    50.2173    0.0409     0.4919     0.0675     0.0675     
5438.8609  18.3197    8.4766     55.2560    41.4333    0.0314     0.1559     0.0623     0.0623     
5439.0133  19.8093    8.4654     49.0734    47.2177    0.0217     0.0409     0.0592     0.0592     
5439.1658  20.6209    8.4764     55.3639    61.3727    0.0150     0.0138     0.0569     0.0578     
5439.3182  20.7751    8.4816     68.9075    75.4744    0.0138     0.0110     0.0548     0.0580     
5439.4706  22.2539    8.4870     136.9161   91.7109    0.0161     0.0165     0.0539     0.0576     
5439.6230  25.8172    8.4869     144.9092   116.3287   0.0203     0.0322     0.0546     0.0567     
5439.7754  32.6136    8.4761     107.0685   145.7080   0.0256     0.0706     0.0563     0.0570     
5439.9278  37.1774    8.4869     133.1104   195.1802   0.0265     0.0797     0.0550     0.0553     
5440.0802  43.7882    8.4709     158.8708   200.4172   0.0220     0.0388     0.0504     0.0515     
5440.2326  51.3008    8.4972     193.9386   203.1464   0.0180     0.0200     0.0477     0.0502     
5440.3850  51.1741    8.4924     213.7947   285.1029   0.0184     0.0227     0.0499     0.0536     
5440.5374  46.0382    8.4710     250.1079   403.4291   0.0281     0.1046     0.0607     0.0648     
5440.6898  31.4068    8.4657     362.1256   421.0811   0.0507     1.1636     0.0807     0.0838     
5440.8422  21.5543    8.4919     381.9376   547.1502   0.0774     10.4878    0.1013     0.1026     
5440.9946  12.3087    8.4761     419.8177   552.5271   0.0940     40.7746    0.1125     0.1127     
5441.1470  8.1440     8.4919     397.1584   487.2039   0.1016     82.9509    0.1168     0.1168     
5441.2994  7.0932     8.4813     382.8823   496.4638   0.1063     106.1469   0.1206     0.1215     
5441.4518  7.5425     8.4762     371.7560   519.1550   0.1120     102.0504   0.1272     0.1311     
5441.6042  7.9256     8.4924     372.9588   581.8254   0.1194     122.9817   0.1348     0.1407     
5441.7566  8.4844     8.4919     338.2277   460.8493   0.1223     160.0029   0.1371     0.1417     
5441.9090  9.6750     8.4761     311.3480   355.7997   0.1175     171.7016   0.1313     0.1335     
5442.0614  11.0973    8.4869     301.1257   328.1462   0.1009     90.3441    0.1141     0.1149     
5442.2138  13.0338    8.5027     289.5269   308.4322   0.0799     22.1983    0.0931     0.0953     
5442.3662  12.4479    8.4973     265.0326   291.1769   0.0645     5.5871     0.0769     0.0835     
5442.5186  11.2756    8.4922     256.9154   230.2449   0.0565     2.6339     0.0671     0.0774     
5442.6710  9.6919     8.5028     251.8289   205.5278   0.0509     1.5738     0.0597     0.0719     
5442.8234  9.6512     8.5027     229.7277   192.8600   0.0434     0.7148     0.0528     0.0655     
5442.9758  12.9351    8.4921     236.3406   196.1713   0.0380     0.3615     0.0524     0.0636     
5443.1282  12.1463    8.4973     266.1466   202.9293   0.0404     0.4562     0.0608     0.0682     
5443.2806  10.9891    8.4973     252.6609   171.7452   0.0513     1.4074     0.0735     0.0772     
5443.4330  7.9058     8.4870     218.5484   146.9736   0.0696     7.2469     0.0900     0.0912     
5443.5854  8.4132     8.4973     276.5036   172.5328   0.0968     50.4644    0.1147     0.1148     
5443.7378  8.2460     8.4922     371.1208   262.2776   0.1156     134.8294   0.1332     0.1333     
5443.8902  8.9163     8.4922     343.9766   370.1312   0.1085     82.8250    0.1281     0.1281     
5444.0426  10.3581    8.4870     340.1686   217.4436   0.0881     24.8603    0.1091     0.1091     
5444.1950  15.8015    8.4867     125.3534   106.3330   0.0649     5.0870     0.0863     0.0863     
5444.3474  24.3769    8.5081     87.3243    74.6354    0.0421     0.6538     0.0625     0.0625     
5444.4998  34.3872    8.5188     72.3580    69.3963    0.0296     0.1344     0.0484     0.0491     
5444.6522  40.1606    8.5084     85.4824    83.8025    0.0276     0.0971     0.0455     0.0482     
5444.8046  38.8741    8.4922     93.3245    104.9318   0.0296     0.1287     0.0473     0.0515     
5444.9570  34.1484    8.4869     123.2654   123.4981   0.0327     0.1984     0.0508     0.0548     
5445.1094  27.6985    8.4872     151.2555   160.3614   0.0367     0.3405     0.0558     0.0575     
5445.2618  20.9941    8.5025     181.2438   194.7149   0.0378     0.3928     0.0583     0.0585     
5445.4142  13.7958    8.5081     223.7920   226.8136   0.0336     0.2220     0.0554     0.0558     
5445.5666  11.6139    8.4869     263.4483   276.8400   0.0282     0.1016     0.0520     0.0536     
5445.7191  13.9279    8.4978     300.2080   281.9092   0.0242     0.0563     0.0506     0.0536     
5445.8715  16.5082    8.4978     257.3312   222.1947   0.0230     0.0470     0.0515     0.0543     
5446.0239  17.3002    8.4922     217.3352   175.4604   0.0243     0.0563     0.0510     0.0525     
5446.1763  15.6308    8.5081     217.5270   163.1645   0.0269     0.0841     0.0476     0.0501     
5446.3287  14.3738    8.4973     238.9229   218.1509   0.0291     0.1186     0.0449     0.0510     
5446.4811  12.0031    8.4975     262.4600   292.4523   0.0314     0.1599     0.0446     0.0560     
5446.6335  9.9890     8.5028     390.1792   370.9292   0.0354     0.2565     0.0466     0.0637     
5446.7859  8.5217     8.5033     700.9787   453.9260   0.0367     0.3049     0.0467     0.0630     
5446.9383  9.7291     8.4976     1061.7625  633.0843   0.0303     0.1541     0.0402     0.0482     
5447.0907  9.6261     8.5189     1114.6200  585.5034   0.0226     0.0514     0.0329     0.0346     
5447.2431  8.6435     8.5029     786.0436   551.9273   0.0193     0.0269     0.0295     0.0298     
5447.3955  6.8674     8.5133     471.5909   501.9398   0.0221     0.0513     0.0315     0.0323     
5447.5479  7.2324     8.4974     485.5388   445.7587   0.0289     0.1829     0.0376     0.0393     
5447.7003  8.5668     8.5293     445.0342   396.9867   0.0342     0.4135     0.0427     0.0450     
5447.8527  9.9757     8.5238     395.2319   358.7667   0.0376     0.6485     0.0459     0.0486     
5448.0051  8.4121     8.4922     248.0648   237.5559   0.0407     0.9138     0.0494     0.0523     
5448.1575  7.3927     8.5081     171.0374   168.3260   0.0426     1.0743     0.0525     0.0550     
5448.3099  6.5286     8.5026     151.0903   148.4143   0.0417     0.9762     0.0523     0.0540     
5448.4623  7.0585     8.4867     152.9086   159.4832   0.0371     0.5905     0.0476     0.0484     
5448.6147  9.9299     8.5075     165.7619   172.8942   0.0312     0.2611     0.0417     0.0419     
5448.7671  10.7315    8.5293     180.1458   174.1271   0.0272     0.1367     0.0375     0.0375     
5448.9195  12.9370    8.5131     228.3436   218.6659   0.0260     0.1239     0.0347     0.0350     
5449.0719  16.4257    8.5133     268.6840   273.0694   0.0278     0.2215     0.0336     0.0351     
5449.2243  22.8500    8.4976     351.9979   451.2604   0.0312     0.4752     0.0352     0.0377     
5449.3767  27.7808    8.5083     538.3377   481.3751   0.0342     0.7651     0.0387     0.0407     
5449.5291  26.4490    8.4921     354.6843   476.0595   0.0361     0.9400     0.0420     0.0430     
5449.6815  26.0626    8.5082     400.2835   451.9691   0.0392     1.2550     0.0460     0.0469     
5449.8339  21.4378    8.5239     357.6963   467.2791   0.0453     2.1595     0.0522     0.0545     
5449.9863  17.9446    8.5025     401.9133   463.0555   0.0523     3.9131     0.0581     0.0627     
5450.1387  12.2252    8.5184     410.6058   413.2657   0.0566     6.3757     0.0609     0.0666     
5450.2911  13.9377    8.4921     378.5324   400.8416   0.0594     10.7187    0.0626     0.0677     
5450.4435  14.8328    8.4869     398.1224   553.2050   0.0635     17.7900    0.0669     0.0711     
5450.5959  17.3592    8.4815     611.5762   606.6518   0.0715     27.3890    0.0769     0.0803     
5450.7483  16.0522    8.4601     755.3695   579.5891   0.0815     46.9494    0.0896     0.0915     
5450.9007  14.1875    8.4920     986.1047   675.7499   0.0874     68.3271    0.0970     0.0974     
5451.0531  11.9643    8.4918     893.6645   755.6377   0.0860     58.2928    0.0963     0.0965     
5451.2055  11.3743    8.5135     1040.8645  801.6079   0.0796     30.6737    0.0906     0.0917     
5451.3579  12.0437    8.4976     873.9458   839.2488   0.0711     12.7280    0.0829     0.0858     
5451.5103  11.6309    8.5083     1210.3459  897.5337   0.0697     9.9164     0.0824     0.0860     
5451.6627  10.9147    8.4818     827.0299   640.0594   0.0759     13.7377    0.0902     0.0941     
5451.8151  10.8288    8.4869     703.9016   681.8221   0.0823     16.7259    0.0982     0.1042     
5451.9675  13.7948    8.4919     631.0186   562.9148   0.0852     15.4998    0.1021     0.1127     
5452.1199  13.3875    8.4918     549.7333   573.3486   0.0788     8.7333     0.0961     0.1126     
5452.2723  12.7636    8.5083     590.1474   548.6249   0.0605     2.4427     0.0788     0.0971     
5452.4248  9.6671     8.4976     659.1689   535.8447   0.0402     0.4187     0.0598     0.0765     
5452.5772  8.6961     8.4975     794.1242   731.7791   0.0278     0.0970     0.0478     0.0617     
5452.7296  8.4505     8.4869     956.4033   872.2730   0.0198     0.0280     0.0401     0.0525     
5452.8820  8.6662     8.4922     1101.1537  1128.4128  0.0164     0.0148     0.0365     0.0500     
5453.0344  10.6179    8.4973     1147.4686  1389.7014  0.0173     0.0166     0.0350     0.0474     
5453.1868  10.6087    8.4976     1407.1265  1446.3603  0.0180     0.0174     0.0324     0.0408     
5453.3392  9.7262     8.5028     1585.8632  1665.5555  0.0180     0.0168     0.0300     0.0357     
5453.4916  10.0644    8.4924     1628.5086  1668.8147  0.0175     0.0152     0.0275     0.0317     
5453.6440  12.0641    8.5031     1591.1090  1577.0157  0.0156     0.0095     0.0245     0.0295     
5453.7964  16.1357    8.4977     1426.6753  1398.1523  0.0145     0.0073     0.0243     0.0333     
5453.9488  16.7063    8.5240     1419.1421  1181.2266  0.0190     0.0211     0.0312     0.0421     
5454.1012  17.8249    8.5185     1464.3074  999.6814   0.0241     0.0540     0.0377     0.0476     
5454.2536  15.6852    8.5136     736.5813   612.1641   0.0287     0.1133     0.0423     0.0506     
5454.4060  12.9969    8.5027     535.0559   427.6926   0.0326     0.2153     0.0439     0.0504     
5454.5584  11.0864    8.4973     442.2531   411.8739   0.0334     0.3301     0.0421     0.0452     
5454.7108  9.2852     8.4970     703.4181   421.1351   0.0329     0.5180     0.0397     0.0404     
5454.8632  9.2470     8.5029     724.6877   403.8811   0.0322     0.5584     0.0386     0.0386     
5455.0156  9.0814     8.5080     709.6655   440.3676   0.0303     0.3520     0.0375     0.0375     
5455.1680  10.0790    8.4971     610.8877   481.6405   0.0257     0.1048     0.0360     0.0360     
5455.3204  10.7579    8.4869     682.0396   480.1982   0.0207     0.0304     0.0355     0.0362     
5455.4728  10.6322    8.4973     728.1002   529.1392   0.0172     0.0139     0.0333     0.0356     
5455.6252  13.4575    8.5027     659.4243   661.7643   0.0164     0.0117     0.0322     0.0354     
5455.7776  13.3538    8.4921     654.2360   574.6687   0.0174     0.0147     0.0325     0.0359     
5455.9300  15.8025    8.4976     835.4915   585.5860   0.0202     0.0268     0.0341     0.0375     
5456.0824  11.9793    8.5029     476.2443   380.3916   0.0239     0.0555     0.0375     0.0408     
5456.2348  11.4067    8.5075     290.5861   261.4331   0.0280     0.1133     0.0416     0.0442     
5456.3872  9.0091     8.5082     303.1082   269.5132   0.0324     0.2322     0.0461     0.0477     
5456.5396  9.2083     8.4871     447.0422   367.1341   0.0377     0.4510     0.0521     0.0542     
5456.6920  8.9617     8.5080     725.6952   520.1290   0.0431     0.6688     0.0593     0.0661     
5456.8444  8.6712     8.4818     709.2125   587.8645   0.0437     0.6468     0.0618     0.0713     
5456.9968  10.2641    8.4921     482.0256   467.7252   0.0430     0.6227     0.0618     0.0689     
5457.1492  9.8317     8.4765     421.3573   367.6743   0.0466     0.9914     0.0649     0.0686     
5457.3016  10.4501    8.4974     380.5839   332.4703   0.0530     2.1020     0.0700     0.0719     
5457.4540  7.9950     8.5187     368.3089   299.1933   0.0578     3.6737     0.0725     0.0747     
5457.6064  9.7471     8.5027     365.6194   284.2770   0.0550     3.2144     0.0680     0.0700     
5457.7588  10.0527    8.5030     324.4604   275.2047   0.0455     1.2128     0.0593     0.0607     
5457.9112  14.1804    8.4922     288.4748   240.2697   0.0381     0.4526     0.0535     0.0555     
5458.0636  15.2731    8.5081     224.0891   213.7148   0.0351     0.2902     0.0519     0.0546     
5458.2160  16.4291    8.5028     255.9379   239.6311   0.0346     0.2690     0.0521     0.0543     
5458.3684  15.7026    8.4978     339.5484   307.5572   0.0318     0.1915     0.0493     0.0502     
5458.5208  13.9396    8.5028     419.9522   397.2895   0.0254     0.0720     0.0417     0.0423     
5458.6732  13.2837    8.4922     525.1428   574.9096   0.0193     0.0225     0.0334     0.0356     
5458.8256  12.0535    8.5081     676.6340   828.9106   0.0155     0.0092     0.0266     0.0321     
5458.9781  12.7148    8.5026     707.8729   780.6052   0.0135     0.0054     0.0223     0.0309     
5459.1305  10.8869    8.4870     653.9120   661.3515   0.0134     0.0054     0.0222     0.0318     
5459.2829  9.7812     8.5027     720.6140   503.0105   0.0147     0.0078     0.0264     0.0339     
5459.4353  8.7442     8.5132     697.9427   426.8146   0.0157     0.0101     0.0310     0.0362     
5459.5877  11.0752    8.4869     1041.7319  421.8979   0.0156     0.0101     0.0340     0.0376     
5459.7401  11.8010    8.4974     602.8975   446.0411   0.0146     0.0081     0.0361     0.0380     
5459.8925  13.0447    8.4871     325.9751   203.0588   0.0133     0.0061     0.0377     0.0382     
5460.0449  13.5407    8.4976     206.4465   145.9647   0.0125     0.0051     0.0389     0.0389     
5460.1973  12.6699    8.4976     199.1046   122.9437   0.0119     0.0046     0.0396     0.0396     
5460.3497  13.3120    8.4922     196.3068   118.4771   0.0115     0.0042     0.0403     0.0403     
5460.5021  11.9861    8.4923     168.6853   104.3668   0.0117     0.0046     0.0421     0.0421     
5460.6545  14.4927    8.5133     145.8567   88.3014    0.0121     0.0055     0.0444     0.0444     
5460.8069  13.1439    8.5026     102.4957   74.6525    0.0113     0.0045     0.0442     0.0442     
5460.9593  12.9249    8.4870     94.3869    81.8713    0.0092     0.0023     0.0407     0.0407     
5461.1117  10.8420    8.5028     131.3763   109.5664   0.0072     0.0010     0.0353     0.0356     
5461.2641  11.3377    8.5027     207.0978   166.6443   0.0056     0.0005     0.0293     0.0313     
5461.4165  10.9403    8.5029     421.2256   271.1027   0.0044     0.0002     0.0244     0.0290     
5461.5689  10.2220    8.4870     568.5183   365.5917   0.0037     0.0001     0.0229     0.0275     
5461.7213  8.9511     8.5029     573.3851   505.6392   0.0036     0.0001     0.0229     0.0246     
5461.8737  9.5356     8.5238     657.2968   729.5615   0.0043     0.0001     0.0223     0.0227     
5462.0261  9.6113     8.4973     825.7216   837.0262   0.0079     0.0008     0.0231     0.0232     
5462.1785  10.0671    8.5028     860.9129   872.7874   0.0184     0.0204     0.0304     0.0308     
5462.3309  9.3444     8.5132     621.0984   504.8636   0.0340     0.3099     0.0458     0.0481     
5462.4833  10.0677    8.4974     458.5793   364.8238   0.0457     0.9588     0.0592     0.0663     
5462.6357  11.3681    8.4973     417.8397   387.1176   0.0517     1.4181     0.0661     0.0782     
5462.7881  10.8990    8.5078     356.7962   429.3822   0.0562     1.9731     0.0701     0.0854     
5462.9405  11.1877    8.4869     324.4972   503.0298   0.0653     4.3027     0.0760     0.0919     
5463.0929  10.6869    8.4975     298.9418   557.3178   0.0852     19.0022    0.0916     0.1080     
5463.2453  10.6093    8.4765     286.7203   567.0475   0.1060     70.6602    0.1096     0.1260     
5463.3977  9.7892     8.4923     273.1269   636.2405   0.1156     121.7370   0.1185     0.1345     
5463.5501  8.7864     8.4763     249.7432   420.5868   0.1147     125.2137   0.1184     0.1327     
5463.7025  9.5956     8.4871     281.2037   411.0231   0.0986     63.6357    0.1050     0.1150     
5463.8549  9.7792     8.5026     296.9958   321.5255   0.0754     17.5215    0.0850     0.0901     
5464.0073  10.8569    8.5028     320.7397   240.3482   0.0571     4.4136     0.0690     0.0708     
5464.1597  9.7939     8.4973     419.2015   462.4013   0.0469     1.5549     0.0602     0.0609     
5464.3121  9.7844     8.4973     303.2604   502.3164   0.0385     0.5111     0.0535     0.0544     
5464.4645  9.6530     8.4870     190.2255   855.2225   0.0289     0.1181     0.0473     0.0496     
5464.6169  10.6566    8.5134     199.9983   596.7188   0.0222     0.0390     0.0449     0.0469     
5464.7693  9.5114     8.5080     111.6636   740.2707   0.0220     0.0379     0.0458     0.0480     
5464.9217  9.5566     8.4765     95.1169    799.0728   0.0236     0.0500     0.0440     0.0495     
5465.0741  8.5152     8.5080     171.4764   853.0647   0.0253     0.0653     0.0412     0.0504     
5465.2265  11.1528    8.5239     204.3996   516.1303   0.0281     0.1016     0.0410     0.0520     
5465.3789  10.6918    8.5080     233.0790   1472.0034  0.0354     0.2782     0.0472     0.0586     
5465.5313  10.4064    8.4764     194.8368   1066.1567  0.0486     1.2327     0.0598     0.0704     
5465.6838  8.2558     8.4869     393.3288   1594.6972  0.0602     3.8042     0.0705     0.0799     
5465.8362  8.0170     8.4922     395.7052   1401.4922  0.0688     8.8445     0.0784     0.0859     
5465.9886  11.5920    8.5027     685.0270   1204.3299  0.0696     11.5222    0.0799     0.0841     
5466.1410  12.7927    8.4868     468.4899   638.1618   0.0569     3.4229     0.0703     0.0736     
5466.2934  14.1446    8.4922     401.5666   434.9595   0.0420     0.6044     0.0584     0.0643     
5466.4458  13.4027    8.4923     364.4062   413.4861   0.0339     0.2208     0.0514     0.0590     
5466.5982  14.5153    8.4975     389.3659   487.8507   0.0298     0.1295     0.0471     0.0541     
5466.7506  14.1558    8.4870     558.8123   670.9862   0.0285     0.1119     0.0446     0.0491     
5466.9030  13.2485    8.5080     855.2734   682.7643   0.0300     0.1367     0.0449     0.0513     
5467.0554  12.4853    8.4815     980.5677   642.2619   0.0334     0.2065     0.0488     0.0588     
5467.2078  11.7592    8.4920     1182.7906  768.0023   0.0379     0.3660     0.0547     0.0624     
5467.3602  11.8725    8.4764     1411.9018  1130.2671  0.0443     0.8394     0.0618     0.0644     
5467.5126  12.3526    8.4764     1600.9664  1104.1757  0.0519     2.1670     0.0679     0.0685     
5467.6650  12.8751    8.5080     1769.2262  1004.1242  0.0513     2.0491     0.0661     0.0678     
5467.8174  11.6531    8.4919     1887.6316  811.1567   0.0417     0.6283     0.0584     0.0619     
5467.9698  10.3454    8.4764     1950.0000  614.5660   0.0311     0.1559     0.0503     0.0542     
5468.1222  10.9681    8.4765     1950.0000  460.4555   0.0232     0.0468     0.0439     0.0468     
5468.2746  12.8767    8.5027     1950.0000  347.0796   0.0202     0.0266     0.0401     0.0412     
5468.4270  16.1934    8.4921     1950.0000  267.7571   0.0192     0.0217     0.0360     0.0362     
5468.5794  17.3049    8.4869     1950.0000  216.0981   0.0186     0.0201     0.0319     0.0322     
5468.7318  18.4808    8.4814     1950.0000  186.5433   0.0185     0.0205     0.0292     0.0305     
5468.8842  18.4494    8.5078     1950.0000  175.0699   0.0185     0.0208     0.0272     0.0303     
5469.0366  21.8634    8.4816     1950.0000  184.1261   0.0181     0.0195     0.0248     0.0291     
5469.1890  23.6715    8.4868     1950.0000  224.7094   0.0170     0.0161     0.0225     0.0262     
5469.3414  20.8656    8.4869     1950.0000  315.4450   0.0170     0.0161     0.0222     0.0264     
5469.4938  17.6365    8.4973     1950.0000  475.2734   0.0192     0.0245     0.0257     0.0311     
5469.6462  13.8140    8.4974     1950.0000  695.6444   0.0223     0.0427     0.0315     0.0370     
5469.7986  13.8443    8.5133     1950.0000  901.7441   0.0249     0.0677     0.0371     0.0411     
5469.9510  10.8904    8.4977     1949.8911  1012.9922  0.0257     0.0787     0.0376     0.0415     
5470.1034  11.2108    8.5239     1923.2102  1055.2810  0.0243     0.0617     0.0350     0.0396     
5470.2558  12.0636    8.5084     1542.0604  1074.1077  0.0223     0.0432     0.0329     0.0368     
5470.4082  14.7866    8.5131     1462.2997  1089.3719  0.0208     0.0330     0.0320     0.0343     
5470.5606  15.9503    8.5133     1287.9445  1114.7042  0.0194     0.0235     0.0322     0.0337     
5470.7130  15.5275    8.5027     1271.2292  1033.3849  0.0169     0.0132     0.0323     0.0346     
